mse,dialte
0.3623613119125366,0.45360293984413147
0.9529975056648254,1.4006623029708862
0.35864579677581787,0.4452027380466461
0.9575014114379883,1.4085443019866943
0.36495769023895264,0.44848084449768066
0.9453676342964172,1.389243245124817
0.35530102252960205,0.4409836232662201
0.9404940009117126,1.3816428184509277
0.36553671956062317,0.45492976903915405
0.9425184726715088,1.3867958784103394
0.3511504828929901,0.437614768743515
0.9251406788825989,1.3577923774719238
0.3640313148498535,0.44862431287765503
0.9454993009567261,1.39231276512146
0.3477074205875397,0.4323568046092987
0.9133129119873047,1.3328336477279663
0.3572447597980499,0.4421881139278412
0.9426101446151733,1.3872418403625488
0.34517213702201843,0.4300994873046875
0.9020045399665833,1.315561056137085
0.3523108959197998,0.4334399402141571
0.9352260231971741,1.376510500907898
0.34870246052742004,0.42666512727737427
0.886860191822052,1.2908169031143188
0.3497820198535919,0.42750903964042664
0.9024114608764648,1.3203141689300537
0.3490172028541565,0.42719805240631104
0.8719609975814819,1.2652307748794556
0.34698155522346497,0.42396435141563416
0.8756319284439087,1.2719621658325195
0.3495764136314392,0.4249054491519928
0.8623165488243103,1.2482601404190063
0.3445743918418884,0.4191478490829468
0.8560565114021301,1.2360502481460571
0.35151591897010803,0.42598557472229004
0.8693843483924866,1.2586218118667603
0.3501804769039154,0.4233092665672302
0.8447185754776001,1.2151449918746948
0.3399922549724579,0.4141693413257599
0.838000476360321,1.203326940536499
0.34532544016838074,0.41675496101379395
0.8432702422142029,1.2129870653152466
0.34427890181541443,0.41438108682632446
0.8274230360984802,1.1855367422103882
0.3355017304420471,0.4066504240036011
0.8198184967041016,1.1758923530578613
0.33772850036621094,0.405928373336792
0.8211554288864136,1.1752187013626099
0.34246060252189636,0.41104796528816223
0.8261833190917969,1.1850844621658325
0.3419230580329895,0.4153116047382355
0.8064824938774109,1.152174472808838
0.32618075609207153,0.39771729707717896
0.8024517297744751,1.1434351205825806
0.333284854888916,0.3977438807487488
0.8204801082611084,1.178208589553833
0.34810614585876465,0.4243420660495758
0.8000025153160095,1.146934986114502
0.3166801333427429,0.39169594645500183
0.7864382266998291,1.125636100769043
0.3265368640422821,0.3904772996902466
0.8110414743423462,1.16257905960083
0.34940817952156067,0.42027729749679565
0.7768235206604004,1.1052159070968628
0.3098767399787903,0.38768064975738525
0.7658537030220032,1.0972557067871094
0.3277098536491394,0.4032757580280304
0.8030742406845093,1.158902645111084
0.32489827275276184,0.3895522356033325
0.7623112797737122,1.080521583557129
0.31160402297973633,0.37640997767448425
0.7591707706451416,1.0771292448043823
0.3312276303768158,0.4021974802017212
0.7835846543312073,1.124281644821167
0.3064212203025818,0.3736638128757477
0.7452616691589355,1.0583354234695435
0.3046058714389801,0.37054112553596497
0.7603923678398132,1.0862643718719482
0.3238929808139801,0.39577358961105347
0.7447832822799683,1.0572277307510376
0.30020520091056824,0.36512136459350586
0.7284312844276428,1.0336743593215942
0.29769188165664673,0.3631282150745392
0.7286739349365234,1.0337870121002197
0.3051949739456177,0.3699193596839905
0.7248585820198059,1.026484727859497
0.2969673275947571,0.36069101095199585
0.7157707214355469,1.0090923309326172
0.29732710123062134,0.3584028482437134
0.7142499089241028,1.006932258605957
0.301669180393219,0.3633635938167572
0.7207769751548767,1.02156662940979
0.31347689032554626,0.3810955882072449
0.7169032096862793,1.013517141342163
0.2972221076488495,0.35594937205314636
0.6980189085006714,0.9801295399665833
0.2869788110256195,0.3535921275615692
0.6945205330848694,0.9803217053413391
0.29062044620513916,0.3509366810321808
0.7154561877250671,1.0196318626403809
0.3105948865413666,0.3790874481201172
0.6864585876464844,0.963218629360199
0.2851670980453491,0.34617626667022705
0.6778101325035095,0.9500491619110107
0.28597596287727356,0.34447968006134033
0.677381694316864,0.9493660926818848
0.29182812571525574,0.35020992159843445
0.6777899265289307,0.9506248831748962
0.29001039266586304,0.3483085632324219
0.6678577065467834,0.9316884279251099
0.28399723768234253,0.3413029909133911
0.6594085693359375,0.9179644584655762
0.2801661491394043,0.33671367168426514
0.6566125154495239,0.9141390919685364
0.28533926606178284,0.3417590260505676
0.6597180962562561,0.9210942983627319
0.2927264869213104,0.3533423840999603
0.6570287942886353,0.9145193696022034
0.28817591071128845,0.34402620792388916
0.6442738771438599,0.8914514183998108
0.2757856547832489,0.3395487368106842
0.6416184902191162,0.8947447538375854
0.2796615958213806,0.336180716753006
0.6755113005638123,0.955560028553009
0.298484206199646,0.36535173654556274
0.6300166249275208,0.8763850331306458
0.26786261796951294,0.3309900164604187
0.6241495013237,0.8633079528808594
0.2770530581474304,0.3304985463619232
0.6520411372184753,0.9133528470993042
0.30843186378479004,0.37088608741760254
0.6231613755226135,0.8611001968383789
0.271477073431015,0.34136253595352173
0.6342789530754089,0.877874493598938
0.27745380997657776,0.3317795395851135
0.6683464050292969,0.9384212493896484
0.2996810972690582,0.35816314816474915
0.6027277708053589,0.8288118243217468
0.26911377906799316,0.33679142594337463
0.599527895450592,0.8264063000679016
0.27309733629226685,0.32478126883506775
0.6299368739128113,0.8744305372238159
0.2853677570819855,0.3438168466091156
0.5924744009971619,0.8109408617019653
0.2641552686691284,0.3265708386898041
0.5857865214347839,0.7997728586196899
0.28129613399505615,0.32817357778549194
0.6102971434593201,0.8430169820785522
0.28242576122283936,0.3289928436279297
0.5811663866043091,0.7886165976524353
0.26296716928482056,0.3192388117313385
0.5761209726333618,0.7798684239387512
0.2668249011039734,0.31322526931762695
0.5777298808097839,0.7835025191307068
0.269355833530426,0.31542834639549255
0.5696293115615845,0.7654271125793457
0.259795218706131,0.3177737593650818
0.5635688900947571,0.7575123906135559
0.26286017894744873,0.31182390451431274
0.5726944208145142,0.7750880122184753
0.27664148807525635,0.3302823305130005
0.5714908838272095,0.7667205333709717
0.2622080147266388,0.3080311715602875
0.5599623918533325,0.7480860948562622
0.2612525522708893,0.3198738694190979
0.5501239895820618,0.7310769557952881
0.2708069384098053,0.31478020548820496
0.5645977854728699,0.7607135772705078
0.2751484215259552,0.32503533363342285
0.5460476279258728,0.726391077041626
0.2555338442325592,0.3025379776954651
0.5362012982368469,0.7108743786811829
0.256397545337677,0.30459457635879517
0.5307112336158752,0.7019178867340088
0.2697496712207794,0.3140292465686798
0.5380403399467468,0.7159733772277832
0.2581746578216553,0.3042938709259033
0.5257508754730225,0.6900216341018677
0.25099611282348633,0.30473804473876953
0.5199127197265625,0.6798310279846191
0.2679309546947479,0.3155752718448639
0.5435925126075745,0.7274874448776245
0.30131295323371887,0.36165544390678406
0.5512511134147644,0.7330846786499023
0.26867666840553284,0.30974552035331726
0.519459068775177,0.6694684028625488
0.26219484210014343,0.32329505681991577
0.5477009415626526,0.716005802154541
0.2495369017124176,0.3006032407283783
0.50677889585495,0.6604636907577515
0.2768380045890808,0.327267587184906
0.5083829760551453,0.6614900827407837
0.25199347734451294,0.2969817519187927
0.4936756491661072,0.6350856423377991
0.2465505599975586,0.30092674493789673
0.4937381148338318,0.634427011013031
0.24332499504089355,0.2929248809814453
0.4892701208591461,0.637100338935852
0.2790738046169281,0.3361203968524933
0.5075592398643494,0.6661642789840698
0.2601906955242157,0.3039167523384094
0.4848649799823761,0.6104986667633057
0.2450438290834427,0.29043498635292053
0.4848547577857971,0.6093254685401917
0.24500109255313873,0.2913101017475128
0.4746280610561371,0.5969001650810242
0.25186416506767273,0.2928009331226349
0.483487993478775,0.6128958463668823
0.27299144864082336,0.3158380091190338
0.4858948290348053,0.6129937767982483
0.2481372058391571,0.2913385331630707
0.4689152240753174,0.5829015970230103
0.23938332498073578,0.2847736179828644
0.4662497341632843,0.5761674046516418
0.24425369501113892,0.2853163480758667
0.46332311630249023,0.5726990103721619
0.26525425910949707,0.3067845106124878
0.4817173480987549,0.6081729531288147
0.2617800831794739,0.30719321966171265
0.4632100462913513,0.5685577988624573
0.24071727693080902,0.2817404270172119
0.4542716443538666,0.557817816734314
0.23870819807052612,0.2803647816181183
0.45240890979766846,0.5547143220901489
0.24563565850257874,0.2866836190223694
0.4538842439651489,0.5541310906410217
0.2413627952337265,0.2831573486328125
0.4513038694858551,0.5449914336204529
0.237590029835701,0.2763512432575226
0.4469269812107086,0.5359897613525391
0.23784317076206207,0.2752559781074524
0.44395384192466736,0.5341874361038208
0.24133418500423431,0.2821510434150696
0.4604189395904541,0.5707325339317322
0.2936573624610901,0.35260438919067383
0.48402777314186096,0.6060371398925781
0.2466081827878952,0.28308820724487305
0.4543115496635437,0.5404305458068848
0.25899580121040344,0.33859699964523315
0.4991443455219269,0.6128556728363037
0.22924700379371643,0.29190874099731445
0.4905376136302948,0.6326367855072021
0.3994975984096527,0.5154708027839661
0.5616624355316162,0.7166152596473694
0.24825803935527802,0.28925323486328125
0.5230051279067993,0.6138662695884705
0.23990656435489655,0.28838032484054565
0.43945446610450745,0.5160045623779297
0.23742112517356873,0.29495036602020264
0.4510096609592438,0.5523892641067505
0.23496533930301666,0.28445184230804443
0.4405747056007385,0.5291305184364319
0.2634762227535248,0.3478730320930481
0.5542429089546204,0.6633424162864685
0.22870159149169922,0.27305087447166443
0.5939719080924988,0.7838493585586548
0.413544625043869,0.5299399495124817
0.44858112931251526,0.540608286857605
0.23280246555805206,0.2922173738479614
0.588013768196106,0.7001444697380066
0.22076188027858734,0.26755279302597046
0.49365830421447754,0.6166025996208191
0.30326053500175476,0.3673293888568878
0.4396929144859314,0.510240912437439
0.22874659299850464,0.2763930559158325
0.47155141830444336,0.5408920645713806
0.21575292944908142,0.2572808861732483
0.44649606943130493,0.5356667041778564
0.2553040683269501,0.3067011833190918
0.4114428162574768,0.47710704803466797
0.23658855259418488,0.297813355922699
0.49746495485305786,0.5762984752655029
0.22300191223621368,0.2712247371673584
0.41737625002861023,0.4912896752357483
0.31318527460098267,0.3874046504497528
0.5453682541847229,0.6960891485214233
0.2481095939874649,0.3038606643676758
0.45402243733406067,0.5130220651626587
0.25797510147094727,0.3338320553302765
0.4895446002483368,0.5493634343147278
0.2192424088716507,0.2610512375831604
0.4376280605792999,0.5263140201568604
0.26361191272735596,0.3199140429496765
0.4069138169288635,0.47679534554481506
0.20901288092136383,0.2565315365791321
0.44990721344947815,0.5056921243667603
0.21146048605442047,0.2533407509326935
0.4188494086265564,0.485953152179718
0.25920209288597107,0.30593010783195496
0.405110239982605,0.4669034779071808
0.20776638388633728,0.25529763102531433
0.43727022409439087,0.48656201362609863
0.21056531369686127,0.25021737813949585
0.39956873655319214,0.4488843083381653
0.2301364243030548,0.2675846517086029
0.39970630407333374,0.4517989158630371
0.2033018320798874,0.25148284435272217
0.39287087321281433,0.43685203790664673
0.20534107089042664,0.24741679430007935
0.3890083134174347,0.42917710542678833
0.2068743258714676,0.24463993310928345
0.39661964774131775,0.43742766976356506
0.20640993118286133,0.25463807582855225
0.395386666059494,0.44108593463897705
0.20259453356266022,0.24563013017177582
0.38550785183906555,0.42579206824302673
0.20625650882720947,0.23939478397369385
0.3923483192920685,0.44259363412857056
0.23267921805381775,0.26891255378723145
0.4218699634075165,0.49490320682525635
0.2373596727848053,0.28836169838905334
0.39037665724754333,0.4338533878326416
0.20271392166614532,0.24371173977851868
0.4457114040851593,0.4936474859714508
0.2241794914007187,0.2841842770576477
0.3899676203727722,0.4219980835914612
0.22160939872264862,0.25875037908554077
0.4308299720287323,0.5155850648880005
0.26690593361854553,0.3118380308151245
0.3878050148487091,0.42956092953681946
0.20186632871627808,0.2423279583454132
0.4488151967525482,0.49125638604164124
0.21782952547073364,0.28841304779052734
0.3912760317325592,0.4208639860153198
0.20562584698200226,0.2380455732345581
0.39572688937187195,0.4551355540752411
0.251491516828537,0.2916102409362793
0.3766833543777466,0.42795655131340027
0.19863544404506683,0.23378384113311768
0.38584667444229126,0.41309109330177307
0.20345114171504974,0.2542548179626465
0.3811641037464142,0.4030733108520508
0.19929783046245575,0.23015302419662476
0.3713535666465759,0.40378016233444214
0.20843322575092316,0.23840110003948212
0.3583827614784241,0.38843071460723877
0.2061588019132614,0.26795732975006104
0.4629683196544647,0.5182440280914307
0.22039976716041565,0.2895421087741852
0.39515793323516846,0.420833945274353
0.19938047230243683,0.23195990920066833
0.41388610005378723,0.48936226963996887
0.30596622824668884,0.37509390711784363
0.39395880699157715,0.4588809013366699
0.19899824261665344,0.22730295360088348
0.378464013338089,0.4013044536113739
0.1972818821668625,0.23657040297985077
0.36832550168037415,0.3846474289894104
0.20835772156715393,0.2334488034248352
0.4024454653263092,0.4617181420326233
0.2741270959377289,0.31251779198646545
0.37022149562835693,0.41848838329315186
0.19107814133167267,0.21947503089904785
0.3459213376045227,0.37051159143447876
0.1899130493402481,0.22313915193080902
0.3440168499946594,0.36881309747695923
0.1893196851015091,0.2292843759059906
0.35194164514541626,0.3817136883735657
0.18985193967819214,0.23280537128448486
0.3640040159225464,0.3933916389942169
0.19346417486667633,0.2405027449131012
0.346082866191864,0.36648693680763245
0.20356610417366028,0.2329973578453064
0.4057942032814026,0.4915364980697632
0.31577298045158386,0.37511929869651794
0.45648226141929626,0.565561830997467
0.2439081370830536,0.27832546830177307
0.3524068295955658,0.3588164746761322
0.22112248837947845,0.2942599952220917
0.6298250555992126,0.7107086777687073
0.23870046436786652,0.3229455351829529
0.35386571288108826,0.3681064248085022
0.20555780827999115,0.23277734220027924
0.3541247844696045,0.3925919234752655
0.1857786476612091,0.21520668268203735
0.3291168510913849,0.349386066198349
0.18023791909217834,0.21564804017543793
0.3303849995136261,0.35056328773498535
0.18114088475704193,0.21070486307144165
0.3252260684967041,0.34041106700897217
0.18274228274822235,0.20869772136211395
0.3376027047634125,0.3569195568561554
0.21913135051727295,0.2512468099594116
0.39246833324432373,0.4511057734489441
0.25598639249801636,0.2938520014286041
0.3636695444583893,0.4006791412830353
0.1937483847141266,0.21535006165504456
0.3491618037223816,0.35401952266693115
0.2134375125169754,0.27972516417503357
0.5553705096244812,0.6163564324378967
0.19578932225704193,0.2518516480922699
0.3120933473110199,0.3284338116645813
0.21762637794017792,0.2519437074661255
0.36795079708099365,0.4284563660621643
0.2205905169248581,0.2530990242958069
0.32067060470581055,0.3259715735912323
0.20156538486480713,0.2625969350337982
0.48697906732559204,0.530694305896759
0.17621661722660065,0.20776863396167755
0.43603500723838806,0.5567972660064697
0.43306419253349304,0.5488827228546143
0.4353505074977875,0.5548100471496582
0.1842772215604782,0.20997318625450134
0.41947048902511597,0.44385385513305664
0.23040996491909027,0.31846728920936584
0.3731429874897003,0.3794134855270386
0.18811962008476257,0.21375535428524017
0.34697672724723816,0.38829338550567627
0.19454015791416168,0.22444765269756317
0.3058130145072937,0.3130892217159271
0.1708594411611557,0.2162192016839981
0.3116357624530792,0.3181149363517761
0.16793221235275269,0.203291118144989
0.30828481912612915,0.30921730399131775
0.17907598614692688,0.20594315230846405
0.32928046584129333,0.3566816747188568
0.18749430775642395,0.21816200017929077
0.31365305185317993,0.31898587942123413
0.17604221403598785,0.20059889554977417
0.32828623056411743,0.32903704047203064
0.20915085077285767,0.2848782241344452
0.48077479004859924,0.5203865766525269
0.1746506541967392,0.20643344521522522
0.3394394814968109,0.3864481449127197
0.28359171748161316,0.34926536679267883
0.3955627679824829,0.47462743520736694
0.2084246724843979,0.24156606197357178
0.30252915620803833,0.30428823828697205
0.17222262918949127,0.2104664146900177
0.34158018231391907,0.3466838002204895
0.1748226135969162,0.22707702219486237
0.33465254306793213,0.3353356122970581
0.16684339940547943,0.2001434862613678
0.30447033047676086,0.3184049129486084
0.236599862575531,0.27191054821014404
0.3761618137359619,0.4431009888648987
0.2301894724369049,0.26355329155921936
0.298598051071167,0.29520806670188904
0.20626917481422424,0.2722721993923187
0.5683384537696838,0.6220382452011108
0.1961786448955536,0.2703787684440613
0.29553499817848206,0.2935350835323334
0.17485974729061127,0.20934295654296875
0.30120357871055603,0.3255404233932495
0.22234411537647247,0.2616286277770996
0.34313762187957764,0.38641953468322754
0.19162817299365997,0.2189909815788269
0.2995426654815674,0.2877998352050781
0.18474939465522766,0.24334648251533508
0.4197201132774353,0.4407033324241638
0.16714167594909668,0.19328086078166962
0.34896326065063477,0.41784417629241943
0.2903997302055359,0.3558819890022278
0.3187185525894165,0.36711567640304565
0.16382570564746857,0.19639478623867035
0.3510720133781433,0.3543497323989868
0.17054720222949982,0.2031780183315277
0.3008183538913727,0.29624176025390625
0.18210765719413757,0.20907540619373322
0.2850034534931183,0.28270992636680603
0.1637711077928543,0.19230657815933228
0.30450162291526794,0.31219083070755005
0.1818404644727707,0.24901661276817322
0.34472575783729553,0.34678488969802856
0.15903688967227936,0.19449366629123688
0.31045904755592346,0.31844741106033325
0.24703291058540344,0.29647397994995117
0.356770783662796,0.41378700733184814
0.18360795080661774,0.21477533876895905
0.27885499596595764,0.2771591544151306
0.18638136982917786,0.24943919479846954
0.42169246077537537,0.4435345530509949
0.16802988946437836,0.20788301527500153
0.2845529317855835,0.28261834383010864
0.22771409153938293,0.2625240683555603
0.3559899628162384,0.40557894110679626
0.22639824450016022,0.26081129908561707
0.28922951221466064,0.29790928959846497
0.16403841972351074,0.1910994052886963
0.3354012370109558,0.33520084619522095
0.17976784706115723,0.232523575425148
0.324692040681839,0.3182213008403778
0.16197027266025543,0.1979004144668579
0.2715114653110504,0.26898813247680664
0.16251151263713837,0.18973010778427124
0.26916834712028503,0.2646694779396057
0.16156382858753204,0.18546661734580994
0.27687788009643555,0.27033573389053345
0.1607706993818283,0.19667868316173553
0.28085044026374817,0.27169615030288696
0.15459240972995758,0.18657678365707397
0.26751232147216797,0.26534244418144226
0.19048836827278137,0.2207859754562378
0.36618664860725403,0.43984341621398926
0.2424563616514206,0.29522237181663513
0.29881513118743896,0.3099043071269989
0.1582697480916977,0.18618953227996826
0.31481704115867615,0.2994595170021057
0.1864432990550995,0.25503188371658325
0.39636680483818054,0.4000054597854614
0.16316506266593933,0.20102782547473907
0.2807057797908783,0.2840542197227478
0.24972717463970184,0.29599905014038086
0.35531359910964966,0.42038917541503906
0.20111118257045746,0.2341182976961136
0.2652672231197357,0.2524929344654083
0.19736401736736298,0.27334508299827576
0.5221399068832397,0.5608993768692017
0.23595154285430908,0.33959728479385376
0.27793365716934204,0.26490211486816406
0.17868950963020325,0.20547015964984894
0.3304952085018158,0.3869835138320923
0.24066734313964844,0.29667550325393677
0.300235778093338,0.3228673040866852
0.14937108755111694,0.18162767589092255
0.31944552063941956,0.3008599281311035
0.1606263965368271,0.2057599425315857
0.27326279878616333,0.2499404400587082
0.16425582766532898,0.18692658841609955
0.27658581733703613,0.290212482213974
0.1737349033355713,0.19493468105793
0.2562817931175232,0.24771606922149658
0.15255358815193176,0.1845007836818695
0.33608415722846985,0.3247951865196228
0.1791698932647705,0.24214325845241547
0.29598867893218994,0.2696751058101654
0.15785235166549683,0.1807541847229004
0.2919594645500183,0.32026273012161255
0.2395617663860321,0.2873675227165222
0.3015044629573822,0.3389687240123749
0.16286015510559082,0.17998164892196655
0.28540125489234924,0.25964298844337463
0.17500171065330505,0.23366974294185638
0.33575639128685,0.31745240092277527
0.15693852305412292,0.19335244596004486
0.25637781620025635,0.2397291213274002
0.21052581071853638,0.24024748802185059
0.34552866220474243,0.41492271423339844
0.23221789300441742,0.2806389629840851
0.2748984694480896,0.2965741753578186
0.1540895402431488,0.18019907176494598
0.34570685029029846,0.3281622529029846
0.18945732712745667,0.2544054388999939
0.35966500639915466,0.3450431227684021
0.14979016780853271,0.1816539317369461
0.25028863549232483,0.24331822991371155
0.18035879731178284,0.20515114068984985
0.25985580682754517,0.2628101110458374
0.15636861324310303,0.17691898345947266
0.25413990020751953,0.23651859164237976
0.15720424056053162,0.20465070009231567
0.31614673137664795,0.3026968538761139
0.15343809127807617,0.20194783806800842
0.2548537850379944,0.22726508975028992
0.1857256293296814,0.2106432169675827
0.3794368505477905,0.46462947130203247
0.32175737619400024,0.4075692296028137
0.2882014811038971,0.3198291063308716
0.14799179136753082,0.18357500433921814
0.44049739837646484,0.45084884762763977
0.19277237355709076,0.26962605118751526
0.28047528862953186,0.24704916775226593
0.16942526400089264,0.19716544449329376
0.3539279103279114,0.4143095314502716
0.2838762402534485,0.3535977900028229
0.30648672580718994,0.35125431418418884
0.14581729471683502,0.1703079342842102
0.35827237367630005,0.3578711748123169
0.1916799247264862,0.26577258110046387
0.2868345081806183,0.2595413327217102
0.143235445022583,0.1686403453350067
0.25403892993927,0.24674350023269653
0.1838044822216034,0.21220196783542633
0.27588650584220886,0.3034176528453827
0.15409375727176666,0.17488965392112732
0.25341251492500305,0.23232990503311157
0.15547814965248108,0.20340049266815186
0.29366379976272583,0.26798978447914124
0.14314758777618408,0.17869296669960022
0.24146869778633118,0.21729469299316406
0.16902321577072144,0.19438406825065613
0.27326875925064087,0.2923177182674408
0.1651553362607956,0.18750253319740295
0.23069334030151367,0.2123182862997055
0.1525685042142868,0.199967622756958
0.3586982488632202,0.3480077385902405
0.1581338495016098,0.20573005080223083
0.24195370078086853,0.2126108855009079
0.17530591785907745,0.20633399486541748
0.3314352035522461,0.39842772483825684
0.23135602474212646,0.2905625104904175
0.27022114396095276,0.2914464771747589
0.1442834436893463,0.17056778073310852
0.3524470329284668,0.33398181200027466
0.1541021764278412,0.1978219747543335
0.24681061506271362,0.20965678989887238
0.16043388843536377,0.18438777327537537
0.2672245502471924,0.2712838351726532
0.15238620340824127,0.17070743441581726
0.2334551215171814,0.20998930931091309
0.14026257395744324,0.16521555185317993
0.25196632742881775,0.22468458116054535
0.1362750083208084,0.1672297716140747
0.23135130107402802,0.20425958931446075
0.1460409015417099,0.16732583940029144
0.24732117354869843,0.2510926127433777
0.16231971979141235,0.18197031319141388
0.2371569722890854,0.21875448524951935
0.13698111474514008,0.15914605557918549
0.28125905990600586,0.24884648621082306
0.15201571583747864,0.2015363872051239
0.2834216058254242,0.24977165460586548
0.14732368290424347,0.19473588466644287
0.2863236665725708,0.2637731432914734
0.1371012181043625,0.17206230759620667
0.2226007580757141,0.21433362364768982
0.19467781484127045,0.23811274766921997
0.3079065680503845,0.3626382052898407
0.22903265058994293,0.2833612561225891
0.31284064054489136,0.36534565687179565
0.18297778069972992,0.20620453357696533
0.24534033238887787,0.20971399545669556
0.16115698218345642,0.2046378254890442
0.5180540084838867,0.529892086982727
0.2558715343475342,0.3678932785987854
0.3073533773422241,0.2816092371940613
0.1408238708972931,0.1671484112739563
0.27960404753685,0.3195388615131378
0.19179123640060425,0.2313128411769867
