Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight
2022/5/27 4:18,80,9.91E-02,0,0,0
2022/5/27 4:18,80,0.102395371,0,0,0
2022/5/27 4:18,80,9.98E-02,0,0,0
2022/5/27 4:18,80,0.101214573,0,0,0
2022/5/27 4:18,80,0.100011259,0,0,0
2022/5/27 4:18,80,0.105510511,0,0,0
2022/5/27 4:18,80,0.107087702,0,0,0
2022/5/27 4:18,80,0.100129426,0,0,0
2022/5/27 4:18,80,0.102500439,0,0,0
2022/5/27 4:18,80,0.107979566,0,0,0
2022/5/27 4:18,80,9.44E-02,0,0,0
2022/5/27 4:18,80,0.102264278,0,0,0
2022/5/27 4:18,80,0.103943922,0,0,0
2022/5/27 4:18,80,0.101419516,0,0,0
2022/5/27 4:18,80,0.106240466,0,0,0
2022/5/27 4:18,80,9.70E-02,0,0,0
2022/5/27 4:18,80,0.10203784,0,0,0
2022/5/27 4:18,80,0.108985893,0,0,0
2022/5/27 4:18,80,9.82E-02,0,0,0
2022/5/27 4:18,80,9.96E-02,0,0,0
2022/5/27 4:18,80,0.102416299,0,0,0
2022/5/27 4:18,80,0.102770343,0,0,0
2022/5/27 4:18,80,0.10596595,0,0,0
2022/5/27 4:18,80,0.100419641,0,0,0
2022/5/27 4:18,80,0.102294892,0,0,0
2022/5/27 4:18,80,0.101849206,0,0,0
2022/5/27 4:18,80,9.89E-02,0,0,0
2022/5/27 4:18,80,9.53E-02,0,0,0
2022/5/27 4:18,80,0.106479451,0,0,0
2022/5/27 4:18,80,0.101358145,0,0,0
2022/5/27 4:18,80,9.65E-02,0,0,0
2022/5/27 4:18,80,0.107665338,0,0,0
2022/5/27 4:18,80,0.105560474,0,0,0
2022/5/27 4:18,80,0.100636519,0,0,0
2022/5/27 4:18,80,0.104707867,0,0,0
2022/5/27 4:18,80,0.100740738,0,0,0
2022/5/27 4:18,80,0.101129733,0,0,0
2022/5/27 4:18,80,0.104146339,0,0,0
2022/5/27 4:18,80,0.1027463,0,0,0
2022/5/27 4:18,80,0.107088983,0,0,0
2022/5/27 4:18,80,0.109747432,0,0,0
2022/5/27 4:18,80,0.105484918,0,0,0
2022/5/27 4:18,80,0.104933314,0,0,0
2022/5/27 4:18,80,0.106010415,0,0,0
2022/5/27 4:18,80,0.108796768,0,0,0
2022/5/27 4:18,80,0.107853107,0,0,0
2022/5/27 4:18,80,0.109165221,0,0,0
2022/5/27 4:18,80,0.101727985,0,0,0
2022/5/27 4:18,80,9.95E-02,0,0,0
2022/5/27 4:18,80,0.099373534,0,0,0
2022/5/27 4:18,80,9.60E-02,0,0,0
2022/5/27 4:18,80,0.100933969,0,0,0
2022/5/27 4:18,80,0.100761376,0,0,0
2022/5/27 4:18,80,9.68E-02,0,0,0
2022/5/27 4:18,80,0.10008955,0,0,0
2022/5/27 4:18,80,0.105089486,0,0,0
2022/5/27 4:18,80,0.104992166,0,0,0
2022/5/27 4:18,80,0.107841261,0,0,0
2022/5/27 4:18,80,0.104682393,0,0,0
2022/5/27 4:18,80,0.107661523,0,0,0
2022/5/27 4:18,80,0.105151996,0,0,0
2022/5/27 4:18,80,0.104391292,0,0,0
2022/5/27 4:18,80,0.107152335,0,0,0
2022/5/27 4:18,80,9.86E-02,0,0,0
2022/5/27 4:18,80,0.105150886,0,0,0
2022/5/27 4:18,80,0.106449537,0,0,0
2022/5/27 4:18,80,9.72E-02,0,0,0
2022/5/27 4:18,80,0.10045784,0,0,0
2022/5/27 4:18,80,0.105453454,0,0,0
2022/5/27 4:18,80,0.108036265,0,0,0
2022/5/27 4:18,80,0.103256822,0,0,0
2022/5/27 4:18,80,9.68E-02,0,0,0
2022/5/27 4:18,80,9.64E-02,0,0,0
2022/5/27 4:18,80,0.106343344,0,0,0
2022/5/27 4:18,80,9.99E-02,0,0,0
2022/5/27 4:18,80,0.103648447,0,0,0
2022/5/27 4:18,80,0.105619788,0,0,0
2022/5/27 4:18,80,9.85E-02,0,0,0
2022/5/27 4:18,80,0.101857267,0,0,0
2022/5/27 4:18,80,0.102532476,0,0,0
2022/5/27 4:18,80,0.102386743,0,0,0
2022/5/27 4:18,80,0.104592256,0,0,0
2022/5/27 4:18,80,0.103853673,0,0,0
2022/5/27 4:18,80,9.85E-02,0,0,0
2022/5/27 4:18,80,0.106920496,0,0,0
2022/5/27 4:18,80,0.108689696,0,0,0
2022/5/27 4:18,80,9.63E-02,0,0,0
2022/5/27 4:18,80,0.10241615,0,0,0
2022/5/27 4:18,80,9.66E-02,0,0,0
2022/5/27 4:18,80,0.101307116,0,0,0
2022/5/27 4:18,80,0.101009764,0,0,0
2022/5/27 4:18,80,9.48E-02,0,0,0
2022/5/27 4:18,80,0.10169939,0,0,0
2022/5/27 4:18,80,0.10951788,0,0,0
2022/5/27 4:18,80,0.108972542,0,0,0
2022/5/27 4:18,80,0.103479519,0,0,0
2022/5/27 4:18,80,0.098291852,0,0,0
2022/5/27 4:18,80,9.67E-02,0,0,0
2022/5/27 4:19,80,0.101070285,0,0,0
2022/5/27 4:19,80,0.106437407,0,0,0
2022/5/27 4:19,80,0.102023192,0,0,0
2022/5/27 4:19,80,0.101183087,0,0,0
2022/5/27 4:19,80,0.103984259,0,0,0
2022/5/27 4:19,80,0.10807804,0,0,0
2022/5/27 4:19,80,0.104825929,0,0,0
2022/5/27 4:19,80,9.71E-02,0,0,0
2022/5/27 4:19,80,0.108320318,0,0,0
2022/5/27 4:19,80,0.109399013,0,0,0
2022/5/27 4:19,80,9.91E-02,0,0,0
2022/5/27 4:19,80,0.1041881,0,0,0
2022/5/27 4:19,80,0.108351327,0,0,0
2022/5/27 4:19,80,0.104098879,0,0,0
2022/5/27 4:19,80,0.102203928,0,0,0
2022/5/27 4:19,80,0.105763376,0,0,0
2022/5/27 4:19,80,0.10560713,0,0,0
2022/5/27 4:19,80,0.10765624,0,0,0
2022/5/27 4:19,80,9.71E-02,0,0,0
2022/5/27 4:19,80,0.100933529,0,0,0
2022/5/27 4:19,80,9.91E-02,0,0,0
2022/5/27 4:19,80,0.093116395,0,0,0
2022/5/27 4:19,80,9.98E-02,0,0,0
2022/5/27 4:19,80,0.104522981,0,0,0
2022/5/27 4:19,80,0.101224028,0,0,0
2022/5/27 4:19,80,0.109842204,0,0,0
2022/5/27 4:19,80,0.108404592,0,0,0
2022/5/27 4:19,80,0.103326611,0,0,0
2022/5/27 4:19,80,0.103965417,0,0,0
2022/5/27 4:19,80,0.106616557,0,0,0
2022/5/27 4:19,80,0.114021778,0,0,0
2022/5/27 4:19,80,0.101090588,0,0,0
2022/5/27 4:19,80,9.77E-02,0,0,0
2022/5/27 4:19,80,0.103385709,0,0,0
2022/5/27 4:19,80,0.105426103,0,0,0
2022/5/27 4:19,80,0.112035155,0,0,0
2022/5/27 4:19,80,0.101531513,0,0,0
2022/5/27 4:19,80,0.104541168,0,0,0
2022/5/27 4:19,80,0.102864735,0,0,0
2022/5/27 4:19,80,0.103170529,0,0,0
2022/5/27 4:19,80,0.103211589,0,0,0
2022/5/27 4:19,80,0.102749988,0,0,0
2022/5/27 4:19,80,0.105568789,0,0,0
2022/5/27 4:19,80,0.101649508,0,0,0
2022/5/27 4:19,80,0.103878826,0,0,0
2022/5/27 4:19,80,0.105732784,0,0,0
2022/5/27 4:19,80,0.104552701,0,0,0
2022/5/27 4:19,80,0.106994115,0,0,0
2022/5/27 4:19,80,9.89E-02,0,0,0
2022/5/27 4:19,80,9.95E-02,0,0,0
2022/5/27 4:19,80,0.102435455,0,0,0
2022/5/27 4:19,80,9.72E-02,0,0,0
2022/5/27 4:19,80,0.104474224,0,0,0
2022/5/27 4:19,80,0.107441135,0,0,0
2022/5/27 4:19,80,0.111552186,0,0,0
2022/5/27 4:19,80,0.110243596,0,0,0
2022/5/27 4:19,80,0.107162118,0,0,0
2022/5/27 4:19,80,0.109219298,0,0,0
2022/5/27 4:19,80,0.105784386,0,0,0
2022/5/27 4:19,80,0.102323726,0,0,0
2022/5/27 4:19,80,9.76E-02,0,0,0
2022/5/27 4:19,80,9.48E-02,0,0,0
2022/5/27 4:19,80,9.89E-02,0,0,0
2022/5/27 4:19,80,0.101240784,0,0,0
2022/5/27 4:19,80,0.113538571,0,0,0
2022/5/27 4:19,80,0.105923124,0,0,0
2022/5/27 4:19,80,0.103238605,0,0,0
2022/5/27 4:19,80,0.10102722,0,0,0
2022/5/27 4:19,80,0.105019294,0,0,0
2022/5/27 4:19,80,0.109271683,0,0,0
