Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight
44666.75708,74,0.100008883,0,0,0
44666.75708,74,0.095141195,0,0,0
44666.75709,74,0.094923861,0,0,0
44666.75709,74,0.09123268,0,0,0
44666.75711,74,0.097277209,0,0,0
44666.75711,74,0.095510416,0,0,0
44666.75712,74,0.095457159,0,0,0
44666.75712,74,0.100227259,0,0,0
44666.75713,74,0.103899807,0,0,0
44666.75713,74,0.100900598,0,0,0
44666.75714,74,0.108672544,0,0,0
44666.75714,74,0.095488705,0,0,0
44666.75715,74,0.095013805,0,0,0
44666.75715,74,0.097542502,0,0,0
44666.75716,74,0.089879215,0,0,0
44666.75716,74,0.089463659,0,0,0
44666.75718,74,0.094005644,0,0,0
44666.75718,74,0.083371714,0,0,0
44666.75719,74,0.09257248,0,0,0
44666.75719,74,0.091365568,0,0,0
44666.7572,74,0.09786661,0,0,-5.881076813
44666.7572,74,0.098007984,0,0,-5.881076813
44666.75721,74,0.103528611,0,0,-5.680339813
44666.75721,74,0.102543943,0,0,-5.777996063
44666.75722,74,0.095171183,0,0,-5.95703125
44666.75722,74,0.096451879,0,0,-5.729164124
44666.75723,74,0.097305968,0,0,-5.729164124
44666.75723,74,0.091101609,0,0,-5.729164124
44666.75725,74,0.096833162,0,0,-1.540798187
44666.75725,74,0.092963636,0,0,-1.139324188
44666.75726,74,0.102761127,0,0,0
44666.75726,74,0.096755408,0,0,0
44666.75727,74,0.097666539,0,0,0
44666.75727,74,0.096167058,0,0,0
44666.75728,74,0.093508519,0,0,0
44666.75728,74,0.097562239,0,0,0.054252625
44666.75729,74,0.10206724,0,0,0.054252625
44666.75729,74,0.092912801,0,0,0.054252625
44666.7573,74,0.096379533,0,0,0.054252625
44666.7573,74,0.093194582,0,0,0.054252625
44666.75731,74,0.099405184,0,0,0
44666.75731,74,0.102496319,0,0,0
44666.75733,74,0.096588738,0,0,0
44666.75733,74,0.095852263,0,0,0
44666.75734,74,0.098337047,0,0,0
44666.75734,74,0.094320461,0,0,0
44666.75735,74,0.095898949,0,0,0
44666.75735,74,0.09047918,0,0,0
44666.75736,74,0.094233423,0,0,0
44666.75736,74,0.09565194,0,0,0
44666.75737,74,0.101587728,0,0,0
44666.75737,74,0.09159109,0,0,0
44666.75738,74,0.096970059,0,0,0
44666.75738,74,0.10394156,0,0,0
44666.7574,74,0.099190824,0,0,0
44666.7574,74,0.098138653,0,0,0
44666.75741,74,0.098199494,0,0,0
44666.75741,74,0.09465263,0,0,0
44666.75742,74,0.096622154,0,0,0
44666.75742,74,0.092129879,0,0,0
44666.75743,74,0.103192583,0,0,0
44666.75743,74,0.098638833,0,0,0
44666.75744,74,0.091595158,0,0,0
44666.75744,74,0.092874005,0,0,0
44666.75745,74,0.096501701,0,0,0
44666.75745,74,0.091901802,0,0,0
44666.75747,74,0.091859892,0,0,0
44666.75747,74,0.09670306,0,0,0
44666.75748,74,0.106752776,0,0,0
44666.75748,74,0.105570018,0,0,0
44666.75749,74,0.094754025,0,0,0
44666.75749,74,0.089894913,0,0,0
44666.7575,74,0.093220942,0,0,0
44666.7575,74,0.092188425,0,0,0
44666.75751,74,0.096318185,0,0,0
44666.75751,74,0.089051493,0,0,0
44666.75752,74,0.085150637,0,0,0
44666.75752,74,0.093322441,0,0,0
44666.75753,74,0.094264187,0,0,0
44666.75753,74,0.091506533,0,0,0
44666.75755,74,0.092815772,0,0,0
44666.75755,74,0.093128301,0,0,0
44666.75756,74,0.091691583,0,0,0
44666.75756,74,0.087033182,0,0,0
44666.75757,74,0.103851244,0,0,0
44666.75757,74,0.096927948,0,0,0
44666.75758,74,0.089727372,0,0,0
44666.75758,74,0.096199661,0,0,0.10308075
44666.75759,74,0.100745656,0,0,0
44666.75759,74,0.093001634,0,0,0
44666.7576,74,0.099642098,0,0,0
44666.7576,74,0.105922744,0,0,0
44666.75762,74,0.092509165,0,0,0
44666.75762,74,0.096003741,0,0,0
44666.75763,74,0.096767545,0,0,0
44666.75763,74,0.104988977,0,0,0
44666.75764,74,0.093201414,0,0,0
44666.75764,74,0.097413428,0,0,0
44666.75765,74,0.097212136,0,0,0
44666.75765,74,0.099489048,0,0,0
44666.75766,74,0.094466276,0,0,0
44666.75766,74,0.09911821,0,0,0
44666.75767,74,0.090643413,0,0,0
44666.75767,74,0.101130098,0,0,0
44666.75769,74,0.103299074,0,0,0
44666.75769,74,0.10335248,0,0,0
44666.7577,74,0.100290023,0,0,0
44666.7577,74,0.098484777,0,0,0
44666.75771,74,0.09856125,0,0,0
44666.75771,74,0.103307441,0,0,0
44666.75772,74,0.10297446,0,0,0
44666.75772,74,0.092341363,0,0,0
44666.75773,74,0.097854801,0,0,0
44666.75773,74,0.091526181,0,0,0
44666.75774,74,0.091472909,0,0,0
44666.75774,74,0.098352931,0,0,0
44666.75775,74,0.098226257,0,0,0
44666.75775,74,0.07970164,0,0,0
44666.75777,74,0.094498366,0,0,0
44666.75777,74,0.100500844,0,0,0
44666.75778,74,0.094717689,0,0,0
44666.75778,74,0.09873005,0,0,0
