total,grow,noise,truth,dl,hs
0.5061036348342896,12.760000228881836,-0.10551110655069351,2.3247499465942383,0.9306061267852783,12.760000228881836
0.5061034560203552,12.761000633239746,-0.10551128536462784,3.2553560733795166,0.0401155948638916,12.761000633239746
0.5084778070449829,12.761000633239746,-0.10551145672798157,3.295471668243408,0.2303779125213623,12.761000633239746
0.5084775686264038,12.761000633239746,-0.10551164299249649,3.5258495807647705,1.1968543529510498,12.761000633239746
0.5083823204040527,12.761000633239746,-0.1055135577917099,4.72270393371582,0.2626609802246094,12.761000633239746
0.508440375328064,12.761000633239746,-0.10554882884025574,4.98536491394043,-0.31467533111572266,12.761000633239746
0.5077905654907227,12.761000633239746,-0.10619866102933884,4.670689582824707,0.4654364585876465,12.761000633239746
0.49352264404296875,12.762001037597656,-0.12046658992767334,5.1361260414123535,0.3733859062194824,12.762001037597656
0.3845553994178772,12.769001007080078,-0.2294338345527649,5.509511947631836,0.23953819274902344,12.769001007080078
0.7650929689407349,12.769001007080078,0.15110373497009277,5.749050140380859,0.9432559013366699,12.769001007080078
0.6840081810951233,12.768000602722168,0.3546530604362488,6.692306041717529,1.088219165802002,12.768000602722168
0.2413494735956192,12.769001007080078,-0.05885784700512886,7.780525207519531,0.3259296417236328,12.769001007080078
0.24615643918514252,12.769001007080078,-0.05405087396502495,8.106454849243164,0.09867191314697266,12.769001007080078
0.26889780163764954,12.769001007080078,-0.03130951523780823,8.205126762390137,0.17753314971923828,12.769001007080078
0.2965415120124817,12.769001007080078,-0.0036658048629760742,8.382659912109375,0.13725757598876953,12.769001007080078
0.3436538279056549,12.769001007080078,0.039326488971710205,8.519917488098145,0.2597980499267578,12.769001007080078
0.32062584161758423,12.069000244140625,0.016205966472625732,8.779715538024902,0.17666912078857422,12.069000244140625
0.29530397057533264,12.000000953674316,-0.009115897119045258,8.956384658813477,0.22278499603271484,12.000000953674316
0.30675745010375977,12.000000953674316,0.0023375749588012695,9.179169654846191,0.3950185775756836,12.000000953674316
0.3314189910888672,11.999000549316406,0.026999101042747498,9.574188232421875,0.5506973266601562,11.999000549316406
0.3192739188671112,12.000000953674316,0.014854051172733307,10.124885559082031,0.42731761932373047,12.000000953674316
0.3026896119117737,12.008000373840332,-0.0017302557826042175,10.552203178405762,0.2878856658935547,12.008000373840332
0.3096788823604584,12.009000778198242,0.005259007215499878,10.840088844299316,0.13014698028564453,12.009000778198242
0.3244277238845825,12.009000778198242,0.020007848739624023,10.970235824584961,0.45110225677490234,12.009000778198242
0.3178735375404358,12.009000778198242,0.013453669846057892,11.421338081359863,0.44815826416015625,12.009000778198242
0.3281313180923462,12.009000778198242,0.002874992787837982,11.86949634552002,0.2717256546020508,12.009000778198242
0.4556330442428589,12.009000778198242,0.007032401859760284,12.14122200012207,0.5636606216430664,12.009000778198242
0.4643128514289856,12.009000778198242,0.015968523919582367,12.704882621765137,0.3966836929321289,12.009000778198242
0.4607151746749878,12.009000778198242,0.012370847165584564,13.101566314697266,0.23666954040527344,12.009000778198242
0.4540594816207886,12.009000778198242,0.0057151541113853455,13.338235855102539,0.021582603454589844,12.009000778198242
0.456483393907547,12.009000778198242,0.008139081299304962,13.359818458557129,0.5854158401489258,12.009000778198242
0.46193844079971313,12.059000968933105,0.013594113290309906,13.945234298706055,1.0325260162353516,12.059000968933105
0.45994868874549866,12.363000869750977,0.011604376137256622,14.977760314941406,0.2994241714477539,12.363000869750977
0.45579540729522705,12.362000465393066,0.007451072335243225,15.27718448638916,-0.0655813217163086,12.362000465393066
27.31589126586914,12.362000465393066,0.00884181261062622,15.211603164672852,0.2517738342285156,12.362000465393066
27.31923484802246,12.362000465393066,0.012185424566268921,15.463376998901367,0.43479156494140625,12.362000465393066
0.6565954685211182,12.362000465393066,0.011083409190177917,15.898168563842773,0.41976165771484375,12.362000465393066
0.6540172100067139,12.359000205993652,0.008505195379257202,16.317930221557617,0.4965190887451172,12.359000205993652
0.6548042297363281,12.359000205993652,0.009292170405387878,16.814449310302734,0.35344505310058594,12.359000205993652
0.6568576693534851,12.359000205993652,0.011345632374286652,17.16789436340332,0.42926025390625,12.359000205993652
0.6562492251396179,20.0,0.010737188160419464,17.59715461730957,0.5561237335205078,20.0
0.6546543836593628,20.0,0.00914231687784195,18.153278350830078,0.6963710784912109,20.0
0.6550938487052917,12.847001075744629,0.009581811726093292,18.84964942932129,0.6294708251953125,12.847001075744629
0.7355779409408569,12.846000671386719,0.010843835771083832,19.4791202545166,0.5875473022460938,12.846000671386719
0.8995752334594727,12.847001075744629,0.010510168969631195,20.066667556762695,0.708343505859375,12.847001075744629
