t,tsNoAbs,error
0.389007568359375,-0.5864324569702148,0.0
0.2758493423461914,-0.5177586078643799,0.0
0.22492718696594238,2.096511125564575,0.0
-0.013133525848388672,-1.8667155504226685,0.0
-0.24551749229431152,-3.930119752883911,0.0
0.5454862117767334,-3.1878175735473633,0.0
0.9306061267852783,0.5232092142105103,0.6999523639678955
0.0401155948638916,-0.31489065289497375,-0.16643527150154114
0.2303779125213623,-0.15037575364112854,0.049100130796432495
1.1968543529510498,0.7147541046142578,0.8563868999481201
0.2626609802246094,-0.24215197563171387,-0.051081687211990356
-0.31467533111572266,-0.8524069786071777,-0.6209925413131714
0.4654364585876465,0.047833651304244995,0.17182251811027527
0.3733859062194824,-0.0487532913684845,0.1097857654094696
0.23953819274902344,-0.1597593128681183,-0.04785040020942688
0.9432559013366699,0.5006723403930664,0.6358535289764404
1.088219165802002,0.6535739898681641,0.7249588966369629
0.3259296417236328,-0.07146695256233215,-0.028421908617019653
0.09867191314697266,-0.49598658084869385,-0.31261661648750305
0.17753314971923828,-0.4695158004760742,-0.3339921534061432
0.13725757598876953,-0.5627872943878174,-0.40356770157814026
0.2597980499267578,-0.006496816873550415,0.10456201434135437
0.17666912078857422,-0.15829232335090637,-0.02332928776741028
0.22278499603271484,-0.09233751893043518,0.05954214930534363
0.3950185775756836,0.040379613637924194,0.17603108286857605
0.5506973266601562,0.13649627566337585,0.2764231860637665
0.42731761932373047,0.013484090566635132,0.17752429842948914
0.2878856658935547,-0.23887312412261963,-0.04906395077705383
0.13014698028564453,-0.4436994791030884,-0.2578432857990265
0.45110225677490234,-0.10796964168548584,0.058534592390060425
0.44815826416015625,0.014646738767623901,0.16799494624137878
0.2717256546020508,-0.19206920266151428,-0.038009196519851685
0.5636606216430664,0.08472380042076111,0.24561569094657898
0.3966836929321289,-0.12023651599884033,0.054478615522384644
0.23666954040527344,-0.33264076709747314,-0.15384390950202942
0.021582603454589844,-0.5564324855804443,-0.37075236439704895
0.5854158401489258,0.24932047724723816,0.3724157512187958
1.0325260162353516,0.6461020708084106,0.745990514755249
0.2994241714477539,-0.10177412629127502,0.057723015546798706
-0.0655813217163086,-0.6288220882415771,-0.42488589882850647
0.2517738342285156,-0.3606938123703003,-0.21201232075691223
0.43479156494140625,-0.1875152587890625,-0.023187190294265747
0.41976165771484375,-0.002010136842727661,0.1880800426006317
0.4965190887451172,0.035391658544540405,0.20601794123649597
0.35344505310058594,-0.05998888611793518,0.11823460459709167
0.42926025390625,-0.0638132393360138,0.10351750254631042
0.5561237335205078,0.021027326583862305,0.16909047961235046
0.6963710784912109,0.15597164630889893,0.30353090167045593
0.6294708251953125,0.049187541007995605,0.1877743899822235
0.5875473022460938,-0.04232978820800781,0.09909817576408386
0.708343505859375,0.06963229179382324,0.20620223879814148
0.6859512329101562,0.07841908931732178,0.1964244544506073
1.105997085571289,0.4604816436767578,0.5431339740753174
0.9103565216064453,0.20411300659179688,0.3214406669139862
0.7528228759765625,0.052778005599975586,0.13753578066825867
0.5516853332519531,-0.21132349967956543,-0.10187676548957825
0.7018375396728516,-0.1018223762512207,0.002401798963546753
1.1801624298095703,0.5748981237411499,0.6563220024108887
1.2674217224121094,0.6188714504241943,0.7053067684173584
1.0151100158691406,0.28238463401794434,0.38860222697257996
1.013448715209961,0.13698601722717285,0.28351351618766785
0.870452880859375,-0.0378267765045166,0.10701486468315125
0.37819671630859375,-0.6446704864501953,-0.47429516911506653
0.31786537170410156,-0.2798278331756592,-0.11814120411872864
0.5887508392333984,-0.04805922508239746,0.07290288805961609
0.5767631530761719,-0.1309814453125,-0.002556830644607544
0.4690208435058594,-0.09195220470428467,0.09659287333488464
-0.03285980224609375,-0.6445608139038086,-0.43658700585365295
-0.20694732666015625,-0.7894986867904663,-0.5877194404602051
-0.20418167114257812,-0.6038467884063721,-0.2869258224964142
-0.31365966796875,-0.6371197700500488,-0.3922387659549713
-0.123687744140625,-0.46618738770484924,-0.21909788250923157
0.368072509765625,0.24920818209648132,0.40711304545402527
0.9896469116210938,0.9184484481811523,0.9540410041809082
1.0868339538574219,0.9639756679534912,1.0629429817199707
1.3886032104492188,0.6282296180725098,0.7197825908660889
1.0964241027832031,0.3143432140350342,0.4152686297893524
1.0386886596679688,0.2456347942352295,0.35907337069511414
1.588653564453125,0.7068560123443604,0.8003988265991211
1.0839614868164062,0.16851043701171875,0.30509182810783386
1.2685737609863281,0.22032594680786133,0.35084792971611023
1.5129356384277344,0.48816752433776855,0.611799955368042
1.9535026550292969,0.900902509689331,1.0714547634124756
2.1769256591796875,1.0293607711791992,1.1361496448516846
2.0013999938964844,0.3434278964996338,0.5004198551177979
2.4132537841796875,0.8934760093688965,0.9841389656066895
2.0954322814941406,0.48969006538391113,0.6451857089996338
2.0512733459472656,0.40000033378601074,-0.5302861928939819
