error,treshold
1.13467276096344,0.24888844788074493
1.13467276096344,0.24888844788074493
1.13467276096344,0.24888844788074493
1.13467276096344,0.24888844788074493
1.13467276096344,0.24888844788074493
1.13467276096344,0.24888844788074493
0.3189759850502014,0.33699795603752136
0.3189759850502014,0.33699795603752136
0.3189759850502014,0.33699795603752136
0.3189759850502014,0.33699795603752136
0.3189759850502014,0.33699795603752136
0.3189759850502014,0.33699795603752136
0.19530771672725677,0.32258060574531555
0.19530771672725677,0.32258060574531555
0.19530771672725677,0.32258060574531555
0.19530771672725677,0.32258060574531555
0.19530771672725677,0.32258060574531555
0.19530771672725677,0.32258060574531555
0.4581504762172699,0.4191513657569885
0.4581504762172699,0.4191513657569885
0.4581504762172699,0.4191513657569885
0.4581504762172699,0.4191513657569885
0.4581504762172699,0.4191513657569885
0.4581504762172699,0.4191513657569885
0.4067859351634979,0.41069871187210083
0.4067859351634979,0.41069871187210083
0.4067859351634979,0.41069871187210083
0.4067859351634979,0.41069871187210083
0.4067859351634979,0.41069871187210083
0.4067859351634979,0.41069871187210083
0.8002991676330566,0.6999660134315491
0.8002991676330566,0.6999660134315491
0.8002991676330566,0.6999660134315491
0.8002991676330566,0.6999660134315491
0.8002991676330566,0.6999660134315491
0.8002991676330566,0.6999660134315491
0.44862061738967896,0.8415131568908691
0.44862061738967896,0.8415131568908691
0.44862061738967896,0.8415131568908691
0.44862061738967896,0.8415131568908691
0.44862061738967896,0.8415131568908691
0.44862061738967896,0.8415131568908691
0.24286818504333496,0.4311835467815399
0.24286818504333496,0.4311835467815399
0.24286818504333496,0.4311835467815399
0.24286818504333496,0.4311835467815399
0.24286818504333496,0.4311835467815399
0.24286818504333496,0.4311835467815399
0.42962291836738586,0.6523817777633667
0.42962291836738586,0.6523817777633667
0.42962291836738586,0.6523817777633667
0.42962291836738586,0.6523817777633667
0.42962291836738586,0.6523817777633667
0.42962291836738586,0.6523817777633667
28.869304656982422,11.569696426391602
28.869304656982422,11.569696426391602
28.869304656982422,11.569696426391602
28.869304656982422,11.569696426391602
28.869304656982422,11.569696426391602
