t,sum
-0.28000009059906006,-2.238813877105713
0.3500000238418579,-1.5603203773498535
1.0600000619888306,0.5484293699264526
0.7699999809265137,1.3450663089752197
1.4199998378753662,0.9057012796401978
0.8600001335144043,0.1219489574432373
0.3600001335144043,0.48426082730293274
0.6500000953674316,0.7796612977981567
0.45999956130981445,0.5988264679908752
0.7800002098083496,0.8640322685241699
1.0399999618530273,1.1767973899841309
1.1700000762939453,1.1564278602600098
1.3000001907348633,1.3659756183624268
-0.26000022888183594,-0.08208012580871582
0.630000114440918,0.8203740119934082
1.9799995422363281,2.124645709991455
1.4500007629394531,1.454923391342163
0.4099998474121094,0.6279441118240356
0.46000003814697266,0.619524359703064
0.7600002288818359,0.8661735653877258
0.6199989318847656,0.7560851573944092
1.260000228881836,1.386209487915039
0.8000011444091797,0.8990306854248047
0.7699985504150391,0.9311355352401733
0.48999977111816406,0.6065306663513184
-0.28999900817871094,-0.14251315593719482
1.039999008178711,1.123830795288086
1.5900001525878906,1.5928701162338257
0.8200016021728516,0.9027758836746216
0.6599998474121094,0.7126938104629517
1.4399986267089844,1.4846340417861938
1.5400009155273438,1.6144201755523682
1.5499992370605469,1.5854356288909912
1.6700000762939453,1.744197130203247
1.2299995422363281,1.2475814819335938
0.12999916076660156,0.20763278007507324
-0.2299976348876953,-0.13924208283424377
-0.15000152587890625,-0.017284870147705078
-0.17999839782714844,-0.11095917224884033
-0.15000152587890625,-0.02294221520423889
-0.5699996948242188,-0.546116292476654
-0.6199989318847656,-0.5780183672904968
-0.26000022888183594,-0.11058911681175232
-0.20000076293945312,-0.16181597113609314
-0.12999916076660156,-0.1925380527973175
-0.35000038146972656,-0.2940986156463623
-1.2000007629394531,-1.2138077020645142
-3.1700000762939453,-3.1061060428619385
-1.1099987030029297,-1.149259090423584
0.7399997711181641,0.7157333493232727
0.4799995422363281,0.4715677499771118
0.6599998474121094,0.8307616710662842
0.470001220703125,0.5789400935173035
0.3899993896484375,0.6086477041244507
-0.05999946594238281,0.11166137456893921
0.2599983215332031,0.40063583850860596
0.8400001525878906,0.9147628545761108
0.1900005340576172,0.41141799092292786
0.46000099182128906,0.5079717636108398
0.7099990844726562,0.8616349697113037
0.7000007629394531,0.8781358003616333
0.5599994659423828,0.6811513900756836
0.7600002288818359,0.8649451732635498
0.37999916076660156,0.5588460564613342
0.0,0.17457112669944763
0.7399997711181641,0.8425319194793701
0.9600009918212891,1.0529322624206543
1.2399978637695312,1.330268144607544
-0.4099998474121094,-0.11380976438522339
0.2800025939941406,0.4665578007698059
1.8600006103515625,1.9943681955337524
1.0999984741210938,1.226697325706482
0.5,0.6425436735153198
0.5,0.6737799644470215
1.4199981689453125,1.4904735088348389
1.8900032043457031,2.1143980026245117
1.9199981689453125,2.1033849716186523
1.4500007629394531,1.5480389595031738
1.2399978637695312,2.514775276184082
1.7000007629394531,2.682551860809326
