t,ts,tl
0.02599850855767727,0.725290060043335,0.7512885928153992
0.0384790301322937,0.6965337991714478,0.7350128293037415
0.05289749056100845,0.6902534365653992,0.7431509494781494
0.06175514683127403,0.6851513981819153,0.7469065189361572
0.07218214869499207,0.6803586483001709,0.7525408267974854
0.09080665558576584,0.657353937625885,0.7481606006622314
0.10470228642225266,0.648465633392334,0.7531679272651672
0.12107139080762863,0.623958945274353,0.7450303435325623
0.13899055123329163,0.6060384511947632,0.7450289726257324
0.1433141827583313,0.6111059188842773,0.7544201016426086
0.1540776789188385,0.6059761047363281,0.7600537538528442
0.15916934609413147,0.6040148735046387,0.7631841897964478
0.16183318197727203,0.604482114315033,0.7663152813911438
0.17884859442710876,0.5918484926223755,0.7706971168518066
0.18424518406391144,0.5908339023590088,0.775079071521759
0.1927850991487503,0.5866774320602417,0.7794625163078308
0.20263758301734924,0.5812067985534668,0.7838443517684937
0.21405740082263947,0.5735428929328918,0.7876002788543701
0.22757713496685028,0.5631535053253174,0.7907306551933289
0.23854556679725647,0.5546890497207642,0.7932345867156982
0.2408389002084732,0.5548993349075317,0.7957382202148438
0.24316957592964172,0.5544480085372925,0.7976175546646118
0.2506296634674072,0.5488643050193787,0.7994939684867859
0.26796579360961914,0.5327803492546082,0.8007461428642273
0.2829045355319977,0.5190948247909546,0.8019993305206299
0.3046334385871887,0.49861639738082886,0.8032498359680176
0.3207342028617859,0.4825156331062317,0.8032498359680176
0.34474000334739685,0.4578838646411896,0.8026238679885864
0.36924219131469727,0.4327571392059326,0.8019993305206299
0.38588425517082214,0.4161153733730316,0.8019996285438538
0.4003390371799469,0.4029124677181244,0.8032515048980713
0.41036564111709595,0.3953898549079895,0.8057554960250854
0.417881041765213,0.39037999510765076,0.8082610368728638
0.4352704584598541,0.3742425739765167,0.8095130324363708
0.45329907536506653,0.35558798909187317,0.8088870644569397
0.46448105573654175,0.3431527614593506,0.8076338171958923
0.48942869901657104,0.3182048797607422,0.8076335787773132
0.5146746635437012,0.2929590940475464,0.8076337575912476
0.556820273399353,0.2514389753341675,0.8082592487335205
0.5911398530006409,0.21774548292160034,0.8088853359222412
0.6251309514045715,0.18500632047653198,0.8101372718811035
0.6651008725166321,0.1456623077392578,0.8107631802558899
0.7032121419906616,0.10692715644836426,0.8101392984390259
0.745253324508667,0.06488406658172607,0.8101373910903931
0.7964338064193726,0.013704836368560791,0.8101386427879333
0.8536809086799622,0.042916059494018555,0.8107648491859436
0.913768470287323,0.10237759351730347,0.8113908767700195
0.976113498210907,0.16409659385681152,0.8120169043540955
1.0274688005447388,0.21482586860656738,0.8126429319381714
1.0608307123184204,0.24756169319152832,0.8132690191268921
1.0705714225769043,0.2566767930984497,0.8138946294784546
1.070397973060608,0.2558775544166565,0.8145204186439514
1.0604370832443237,0.24591779708862305,0.8145192861557007
1.0487582683563232,0.2348649501800537,0.8138933181762695
1.0353161096572876,0.2220473289489746,0.813268780708313
1.0109604597091675,0.19769138097763062,0.8132690787315369
0.9848147034645081,0.17092031240463257,0.8138943910598755
0.9621105790138245,0.14821726083755493,0.8138933181762695
0.9376922845840454,0.1244249939918518,0.8132672905921936
0.9130809903144836,0.10106408596038818,0.8120169043540955
0.8957184553146362,0.08495360612869263,0.8107648491859436
0.8858751654624939,0.07573789358139038,0.8101372718811035
0.8717829585075378,0.06226992607116699,0.8095130324363708
0.8557835221290588,0.04564625024795532,0.8101372718811035
0.8411887884140015,0.030425608158111572,0.8107631802558899
0.826265811920166,0.014876961708068848,0.8113888502120972
0.8130843043327332,0.00232088565826416,0.810763418674469
0.8079326152801514,0.00157850980758667,0.809511125087738
0.801173985004425,0.005833566188812256,0.8070075511932373
0.7936198115348816,0.012135863304138184,0.8057556748390198
0.7898078560829163,0.016573429107666016,0.8063812851905823
0.7978881597518921,0.009119391441345215,0.8070075511932373
0.8008363842964172,0.006797432899475098,0.8076338171958923
0.7974230051040649,0.010835886001586914,0.8082588911056519
0.7977740168571472,0.009859025478363037,0.8076330423355103
0.7993928790092468,0.008240699768066406,0.8076335787773132
0.8010830283164978,0.007802248001098633,0.8088852763175964
0.8017922043800354,0.008345067501068115,0.8101372718811035
0.8000914454460144,0.011297404766082764,0.8113888502120972
0.798416256904602,0.013599276542663574,0.8120155334472656
0.7974332571029663,0.015209674835205078,0.8126429319381714
0.7942518591880798,0.01901721954345703,0.8132690787315369
0.7948019504547119,0.018467068672180176,0.8132690191268921
0.8000873923301697,0.011929512023925781,0.8120169043540955
0.8030527234077454,0.008336126804351807,0.8113888502120972
0.7993655204772949,0.011399328708648682,0.8107648491859436
0.7957819104194641,0.01560753583908081,0.8113894462585449
0.7949286103248596,0.016460955142974854,0.8113895654678345
0.8016497492790222,0.009113669395446777,0.810763418674469
0.7978304028511047,0.011680901050567627,0.8095113039016724
0.7964727282524109,0.012412548065185547,0.8088852763175964
0.7979150414466858,0.011596083641052246,0.809511125087738
0.796166718006134,0.013970792293548584,0.8101375102996826
0.7985998392105103,0.014041304588317871,0.8126411437988281
0.80108243227005,0.015942513942718506,0.8170249462127686
0.7997843027114868,0.026630163192749023,0.8264144659042358
0.7984476685523987,0.03360265493392944,0.8320503234863281
0.7952126264572144,0.029949963092803955,0.8251625895500183
0.7956815958023071,0.013829708099365234,0.8095113039016724
0.8003033399581909,0.07530736923217773,0.7249959707260132
0.8051255941390991,0.052462995052337646,0.7526625990867615
0.8022481203079224,0.08443278074264526,0.7178153395652771
0.8004153370857239,0.0934792160987854,0.7069361209869385
0.7897027134895325,0.086753249168396,0.7029494643211365
0.7913329601287842,0.09622830152511597,0.6951046586036682
0.7973589897155762,0.10651242733001709,0.6908465623855591
0.7977504730224609,0.1052095890045166,0.6925408840179443
0.7987877130508423,0.07699763774871826,0.721790075302124
0.7954061031341553,0.06443119049072266,0.7309749126434326
0.7895407676696777,0.05389589071273804,0.7356448769569397
0.7882219552993774,0.04900234937667847,0.739219605922699
0.7840803861618042,0.042697012424468994,0.7413833737373352
0.7840652465820312,0.040987372398376465,0.7430778741836548
0.7842850685119629,0.040267109870910645,0.7440179586410522
0.7793695330619812,0.034951627254486084,0.7444179058074951
0.7790386080741882,0.034620702266693115,0.7444179058074951
0.785258412361145,0.04124045372009277,0.7440179586410522
0.7826772928237915,0.03865933418273926,0.7440179586410522
0.783403217792511,0.03979712724685669,0.7436060905456543
0.7806379199028015,0.03756004571914673,0.7430778741836548
0.7796230912208557,0.03654521703720093,0.7430778741836548
