error,threshold
29.546977996826172,0.0
34.869102478027344,0.0
42.51490783691406,0.0
44.630706787109375,0.0
43.78388977050781,0.0
42.3023681640625,0.0
41.046775817871094,0.0
39.21095275878906,0.0
38.148109436035156,0.0
37.32892990112305,0.0
34.968929290771484,0.0
33.22892761230469,0.0
32.030845642089844,0.0
31.690845489501953,0.0
31.31084632873535,0.0
29.510845184326172,0.0
29.070846557617188,0.0
29.38084602355957,0.0
28.260845184326172,0.0
28.260845184326172,0.0
27.72084617614746,0.0
27.760845184326172,0.0
28.090845108032227,0.0
26.010845184326172,0.0
25.6108455657959,0.0
24.83084487915039,0.0
23.880844116210938,0.0
23.260845184326172,0.0
21.530845642089844,0.0
21.510845184326172,0.0
20.130844116210938,0.0
19.850845336914062,0.0
19.36084747314453,0.0
17.83084487915039,0.0
17.68084716796875,0.0
16.90084457397461,0.0
16.720844268798828,0.0
16.58084487915039,0.0
17.06084442138672,0.0
17.56084442138672,0.0
18.800846099853516,0.0
19.410846710205078,0.0
19.43084716796875,0.0
19.77084732055664,0.0
19.92084503173828,0.0
20.02084732055664,0.0
20.230846405029297,0.0
21.290843963623047,0.0
22.00084686279297,0.0
23.690845489501953,0.0
5.417593002319336,0.0
12.493450164794922,0.0
18.904203414916992,0.0
21.37356185913086,0.0
22.376739501953125,0.0
22.408302307128906,0.0
23.024627685546875,0.0
22.986778259277344,0.0
22.310955047607422,0.0
20.97095489501953,0.0
20.518108367919922,0.0
20.67892837524414,0.0
20.418930053710938,0.0
19.568931579589844,0.0
18.510845184326172,0.0
17.56084442138672,0.0
16.83084487915039,0.0
15.890846252441406,0.0
14.980846405029297,0.0
14.190845489501953,0.0
13.760845184326172,0.0
12.810844421386719,0.0
11.34084701538086,0.0
9.83084487915039,0.0
8.7408447265625,0.0
8.610847473144531,0.0
8.910846710205078,0.0
10.050846099853516,0.0
11.050846099853516,0.0
11.960845947265625,0.0
12.850845336914062,0.0
13.380844116210938,0.0
13.850845336914062,0.0
14.450847625732422,0.0
15.110847473144531,0.0
15.77084732055664,0.0
16.18084716796875,0.0
16.660846710205078,0.0
17.25084686279297,0.0
17.710845947265625,0.0
18.09084701538086,0.0
18.42084503173828,0.0
18.730846405029297,0.0
18.9908447265625,0.0
19.290843963623047,0.0
23.17084503173828,0.0
30.17084503173828,0.0
25.590845108032227,0.0
21.43084716796875,0.0
21.75084686279297,0.0
1.6375923156738281,0.0
7.811191558837891,0.0
14.744205474853516,0.0
17.763561248779297,0.0
18.786739349365234,0.0
18.898303985595703,0.0
18.724624633789062,0.0
18.336776733398438,0.0
17.770954132080078,0.0
17.070953369140625,0.0
16.67810821533203,0.0
16.76892852783203,0.0
15.048931121826172,0.0
12.948928833007812,0.0
11.920845031738281,0.0
9.500846862792969,0.0
6.710845947265625,0.0
4.440845489501953,0.0
2.5608444213867188,0.0
1.6608467102050781,0.0
1.6508445739746094,0.0
1.0708465576171875,0.0
0.16915512084960938,0.0
2.7491531372070312,0.0
4.6191558837890625,0.0
5.599155426025391,0.0
6.5091552734375,0.0
6.089153289794922,0.0
6.599155426025391,0.0
7.1191558837890625,0.0
6.749153137207031,0.0
6.529155731201172,0.0
6.089153289794922,0.0
5.519153594970703,0.0
4.939155578613281,0.0
4.339153289794922,0.0
3.5791549682617188,0.0
2.839153289794922,0.0
2.049152374267578,0.0
1.2091560363769531,0.0
0.6191558837890625,0.0
0.1491546630859375,0.0
0.3008460998535156,0.0
0.9808464050292969,0.0
1.7608451843261719,0.0
3.210845947265625,0.0
4.650844573974609,0.0
5.020847320556641,0.0
6.190845489501953,0.0
5.410846710205078,0.0
15.424663543701172,0.0
8.752983093261719,0.0
1.4807968139648438,0.0
2.0913009643554688,0.0
2.779918670654297,0.0
2.898303985595703,0.0
3.0146255493164062,0.0
2.3467788696289062,0.0
1.5209541320800781,0.0
1.1709518432617188,0.0
1.3981094360351562,0.0
1.9089317321777344,0.0
2.6189308166503906,0.0
2.858928680419922,0.0
2.7408447265625,0.0
3.970844268798828,0.0
6.2408447265625,0.0
4.6008453369140625,0.0
2.1108474731445312,0.0
1.6908454895019531,0.0
3.2808456420898438,0.0
3.260845184326172,0.0
1.4208450317382812,0.0
0.6991539001464844,0.0
2.289154052734375,0.0
3.039154052734375,0.0
3.6791534423828125,0.0
4.079154968261719,0.0
2.1691551208496094,0.0
2.809154510498047,0.0
5.019153594970703,0.0
5.209156036376953,0.0
4.209156036376953,0.0
4.7591552734375,0.0
7.169155120849609,0.0
9.069156646728516,0.0
9.709156036376953,0.0
9.549152374267578,0.0
9.799152374267578,0.0
10.819156646728516,0.0
11.71915054321289,0.0
12.22915267944336,0.0
12.709156036376953,0.0
13.059154510498047,0.0
13.46915054321289,0.0
13.47915267944336,0.0
13.22915267944336,0.0
13.03915786743164,0.0
12.97915267944336,0.0
12.829151153564453,0.0
32.524662017822266,0.0
25.668704986572266,0.0
18.18079376220703,0.0
14.298698425292969,0.0
12.550079345703125,0.0
11.381694793701172,0.0
10.235370635986328,0.0
9.033222198486328,0.0
7.889045715332031,0.0
6.8490447998046875,0.0
5.8118896484375,0.0
4.751071929931641,0.0
3.6810684204101562,0.0
2.5510711669921875,0.0
0.9591560363769531,0.0
0.3308448791503906,0.0
1.1508445739746094,0.0
1.7208442687988281,0.0
2.3408470153808594,0.0
3.3108444213867188,0.0
4.160846710205078,0.0
4.910846710205078,0.0
5.550846099853516,0.0
5.9908447265625,0.0
6.310844421386719,0.0
6.950847625732422,0.0
8.390846252441406,0.0
11.09084701538086,0.0
10.030845642089844,0.0
8.220844268798828,0.0
7.640846252441406,0.0
6.960845947265625,0.0
7.650844573974609,0.0
10.250846862792969,0.0
8.84084701538086,0.0
5.8808441162109375,0.0
3.9208450317382812,0.0
2.220844268798828,0.0
1.68084716796875,0.0
1.3408470153808594,0.0
0.20084762573242188,0.0
1.0991554260253906,0.0
1.9791526794433594,0.0
2.06915283203125,0.0
1.789154052734375,0.0
4.750846862792969,0.0
13.780845642089844,0.0
7.170845031738281,0.0
1.6108474731445312,0.0
1.4208450317382812,0.0
19.294662475585938,0.0
12.128704071044922,0.0
4.430793762207031,0.0
0.6586990356445312,0.0
1.1399192810058594,0.0
1.8683013916015625,0.0
2.3646278381347656,0.0
2.5467796325683594,0.0
2.4809532165527344,0.0
2.6109542846679688,0.0
2.6181106567382812,0.0
2.1389312744140625,0.0
1.6489295959472656,0.0
0.9089317321777344,0.0
0.2691535949707031,0.0
0.9891548156738281,0.0
1.1391525268554688,0.0
1.1091537475585938,0.0
0.8691558837890625,0.0
0.8391532897949219,0.0
0.9991531372070312,0.0
0.9191551208496094,0.0
0.6691551208496094,0.0
0.8091545104980469,0.0
0.7591552734375,0.0
0.43915557861328125,0.0
0.09084701538085938,0.0
0.5308456420898438,0.0
3.5508460998535156,0.0
3.5308456420898438,0.0
1.5408439636230469,0.0
0.4508476257324219,0.0
0.5791549682617188,0.0
0.5791549682617188,0.0
0.19915390014648438,0.0
0.5908470153808594,0.0
0.09084701538085938,0.0
1.1891555786132812,0.0
1.4291534423828125,0.0
0.8391532897949219,0.0
0.4591560363769531,0.0
1.1091537475585938,0.0
1.7191543579101562,0.0
1.6591529846191406,0.0
1.2991523742675781,0.0
1.3991546630859375,0.0
3.209156036376953,0.0
5.039154052734375,0.0
5.6791534423828125,0.0
5.469154357910156,0.0
24.914661407470703,0.0
17.908702850341797,0.0
10.460796356201172,0.0
6.768695831298828,0.0
6.170078277587891,0.0
6.351696014404297,0.0
6.485374450683594,0.0
7.253223419189453,0.0
8.479049682617188,0.0
8.909049987792969,0.0
8.701889038085938,0.0
7.811069488525391,0.0
7.521068572998047,0.0
7.16107177734375,0.0
6.56915283203125,0.0
6.129154205322266,0.0
5.7591552734375,0.0
5.56915283203125,0.0
5.5091552734375,0.0
5.089153289794922,0.0
4.769153594970703,0.0
4.159152984619141,0.0
9.18084716796875,0.0
41.4808464050293,0.0
31.010845184326172,0.0
3.510845184326172,0.0
0.8291549682617188,0.0
1.2808456420898438,0.0
9.130844116210938,0.0
12.860847473144531,0.0
23.67084503173828,0.0
18.4908447265625,0.0
21.120845794677734,0.0
41.29084777832031,0.0
29.120845794677734,0.0
6.250846862792969,0.0
0.6508445739746094,0.0
4.510845184326172,0.0
2.730846405029297,0.0
1.93084716796875,0.0
5.4908447265625,0.0
7.18084716796875,0.0
12.980846405029297,0.0
17.720844268798828,0.0
24.620845794677734,0.0
40.090843200683594,0.0
36.640846252441406,0.0
16.2408447265625,0.0
2.730846405029297,0.0
4.580844879150391,0.0
16.46466064453125,0.0
10.212982177734375,0.0
1.7992057800292969,0.0
2.6413040161132812,0.0
1.3699188232421875,0.0
1.9083023071289062,0.0
0.9146270751953125,0.0
1.2967796325683594,0.0
1.9809532165527344,0.0
1.8109550476074219,0.0
2.1481094360351562,0.0
2.538928985595703,0.0
2.8189315795898438,0.0
3.358928680419922,0.0
2.8208465576171875,0.0
2.440845489501953,0.0
2.760845184326172,0.0
2.980846405029297,0.0
2.5908470153808594,0.0
2.1108474731445312,0.0
2.010845184326172,0.0
2.3608474731445312,0.0
2.43084716796875,0.0
1.8108444213867188,0.0
0.3008460998535156,0.0
0.8691558837890625,0.0
1.8291549682617188,0.0
3.019153594970703,0.0
3.9091529846191406,0.0
4.389152526855469,0.0
4.959156036376953,0.0
5.549152374267578,0.0
6.239154815673828,0.0
6.669155120849609,0.0
7.549152374267578,0.0
9.319156646728516,0.0
10.65915298461914,0.0
10.899150848388672,0.0
10.97915267944336,0.0
11.339153289794922,0.0
11.949153900146484,0.0
12.569156646728516,0.0
13.369152069091797,0.0
13.899150848388672,0.0
13.999156951904297,0.0
14.41915512084961,0.0
14.589153289794922,0.0
14.529155731201172,0.0
14.35915756225586,0.0
15.41915512084961,0.0
36.12466049194336,0.0
29.20870590209961,0.0
21.520797729492188,0.0
18.77869415283203,0.0
