error,treshold
0.3951062560081482,0.3731445372104645
0.3951062560081482,0.3731445372104645
0.3951062560081482,0.3731445372104645
0.3951062560081482,0.3731445372104645
0.3951062560081482,0.3731445372104645
0.3951062560081482,0.3731445372104645
0.6105995774269104,0.7327781915664673
0.6105995774269104,0.7327781915664673
0.6105995774269104,0.7327781915664673
0.6105995774269104,0.7327781915664673
0.6105995774269104,0.7327781915664673
0.6105995774269104,0.7327781915664673
0.43649813532829285,0.5929424166679382
0.43649813532829285,0.5929424166679382
0.43649813532829285,0.5929424166679382
0.43649813532829285,0.5929424166679382
0.43649813532829285,0.5929424166679382
0.43649813532829285,0.5929424166679382
0.6108694076538086,0.13921664655208588
0.6108694076538086,0.13921664655208588
0.6108694076538086,0.13921664655208588
0.6108694076538086,0.13921664655208588
0.6108694076538086,0.13921664655208588
0.6108694076538086,0.13921664655208588
0.42675402760505676,0.30599114298820496
0.42675402760505676,0.30599114298820496
0.42675402760505676,0.30599114298820496
0.42675402760505676,0.30599114298820496
0.42675402760505676,0.30599114298820496
0.42675402760505676,0.30599114298820496
0.5355769395828247,0.32894012331962585
0.5355769395828247,0.32894012331962585
0.5355769395828247,0.32894012331962585
0.5355769395828247,0.32894012331962585
0.5355769395828247,0.32894012331962585
0.5355769395828247,0.32894012331962585
0.5764666795730591,0.5483685731887817
0.5764666795730591,0.5483685731887817
0.5764666795730591,0.5483685731887817
0.5764666795730591,0.5483685731887817
0.5764666795730591,0.5483685731887817
0.5764666795730591,0.5483685731887817
0.30628377199172974,0.3286275267601013
0.30628377199172974,0.3286275267601013
0.30628377199172974,0.3286275267601013
0.30628377199172974,0.3286275267601013
0.30628377199172974,0.3286275267601013
0.30628377199172974,0.3286275267601013
0.296295702457428,0.516746997833252
0.296295702457428,0.516746997833252
0.296295702457428,0.516746997833252
0.296295702457428,0.516746997833252
0.296295702457428,0.516746997833252
0.296295702457428,0.516746997833252
0.35615283250808716,0.6603291034698486
0.35615283250808716,0.6603291034698486
0.35615283250808716,0.6603291034698486
0.35615283250808716,0.6603291034698486
0.35615283250808716,0.6603291034698486
0.35615283250808716,0.6603291034698486
0.5843144059181213,0.5317354202270508
0.5843144059181213,0.5317354202270508
0.5843144059181213,0.5317354202270508
0.5843144059181213,0.5317354202270508
0.5843144059181213,0.5317354202270508
0.5843144059181213,0.5317354202270508
0.8104483485221863,0.26212799549102783
0.8104483485221863,0.26212799549102783
0.8104483485221863,0.26212799549102783
0.8104483485221863,0.26212799549102783
0.8104483485221863,0.26212799549102783
0.8104483485221863,0.26212799549102783
0.5367721319198608,0.7451141476631165
0.5367721319198608,0.7451141476631165
0.5367721319198608,0.7451141476631165
0.5367721319198608,0.7451141476631165
0.5367721319198608,0.7451141476631165
0.5367721319198608,0.7451141476631165
0.34168553352355957,1.0592422485351562
0.34168553352355957,1.0592422485351562
0.34168553352355957,1.0592422485351562
0.34168553352355957,1.0592422485351562
0.34168553352355957,1.0592422485351562
0.34168553352355957,1.0592422485351562
23.808509826660156,20.55872344970703
23.808509826660156,20.55872344970703
23.808509826660156,20.55872344970703
23.808509826660156,20.55872344970703
