ts,fixed threshold
0.438486784696579,0.10000000149011612
0.6177743673324585,0.10000000149011612
0.48919677734375,0.10000000149011612
0.10873287916183472,0.10000000149011612
0.369271844625473,0.10000000149011612
0.21554285287857056,0.10000000149011612
0.49240797758102417,0.10000000149011612
0.32493066787719727,0.10000000149011612
0.0904548168182373,0.10000000149011612
1.0038225650787354,0.10000000149011612
0.008817970752716064,0.10000000149011612
1.1462578773498535,0.10000000149011612
0.5299056768417358,0.10000000149011612
0.03835326433181763,0.10000000149011612
0.1867753267288208,0.10000000149011612
1.0286343097686768,0.10000000149011612
1.0399248600006104,0.10000000149011612
0.6612648963928223,0.10000000149011612
0.12971937656402588,0.10000000149011612
0.4351371228694916,0.10000000149011612
0.1143343448638916,0.10000000149011612
0.5090537071228027,0.10000000149011612
0.4456465244293213,0.10000000149011612
1.221299409866333,0.10000000149011612
0.2700098752975464,0.10000000149011612
2.179837226867676,0.10000000149011612
0.8996180891990662,0.10000000149011612
0.4811645746231079,0.10000000149011612
0.38788366317749023,0.10000000149011612
0.8607044219970703,0.10000000149011612
0.4360198974609375,0.10000000149011612
0.25390559434890747,0.10000000149011612
0.09925961494445801,0.10000000149011612
0.1446831226348877,0.10000000149011612
0.10850179195404053,0.10000000149011612
0.08716702461242676,0.10000000149011612
0.6337201595306396,0.10000000149011612
0.1944570541381836,0.10000000149011612
1.5876351594924927,0.10000000149011612
0.09143191576004028,0.10000000149011612
0.6142399907112122,0.10000000149011612
0.22275054454803467,0.10000000149011612
1.6318931579589844,0.10000000149011612
1.1731032133102417,0.10000000149011612
0.580708384513855,0.10000000149011612
0.3247743844985962,0.10000000149011612
0.34737586975097656,0.10000000149011612
1.0114998817443848,0.10000000149011612
0.27347779273986816,0.10000000149011612
0.8318610191345215,0.10000000149011612
0.9150702953338623,0.10000000149011612
0.7038508057594299,0.10000000149011612
0.6438961029052734,0.10000000149011612
0.9711177349090576,0.10000000149011612
0.5204651951789856,0.10000000149011612
0.2806447148323059,0.10000000149011612
1.1349296569824219,0.10000000149011612
1.4154530763626099,0.10000000149011612
0.28859543800354004,0.10000000149011612
1.4898083209991455,0.10000000149011612
0.41621750593185425,0.10000000149011612
0.01822519302368164,0.10000000149011612
0.7467998266220093,0.10000000149011612
0.23688149452209473,0.10000000149011612
0.42957746982574463,0.10000000149011612
0.16761809587478638,0.10000000149011612
0.5786110162734985,0.10000000149011612
0.08145403861999512,0.10000000149011612
0.7959770560264587,0.10000000149011612
0.5161762237548828,0.10000000149011612
0.3184114694595337,0.10000000149011612
0.3414153456687927,0.10000000149011612
0.6415530443191528,0.10000000149011612
0.19887292385101318,0.10000000149011612
0.8675116896629333,0.10000000149011612
0.19432377815246582,0.10000000149011612
0.49233609437942505,0.10000000149011612
0.2530176043510437,0.10000000149011612
0.6930136680603027,0.10000000149011612
0.7495700120925903,0.10000000149011612
1.7950482368469238,0.10000000149011612
1.2569501399993896,0.10000000149011612
0.06986892223358154,0.10000000149011612
0.6205892562866211,0.10000000149011612
0.20999717712402344,0.10000000149011612
2.013911724090576,0.10000000149011612
0.2274179458618164,0.10000000149011612
1.2105085849761963,0.10000000149011612
2.215322494506836,0.10000000149011612
1.3159031867980957,0.10000000149011612
1.452072024345398,0.10000000149011612
0.9282184839248657,0.10000000149011612
1.7586970329284668,0.10000000149011612
0.3877685070037842,0.10000000149011612
0.7317264080047607,0.10000000149011612
0.7025177478790283,0.10000000149011612
1.2413835525512695,0.10000000149011612
0.9037414193153381,0.10000000149011612
0.15362262725830078,0.10000000149011612
1.9645644426345825,0.10000000149011612
