error,treshold
0.5950097441673279,0.191475510597229
0.5950097441673279,0.191475510597229
0.5950097441673279,0.191475510597229
0.5950097441673279,0.191475510597229
0.5950097441673279,0.191475510597229
0.5950097441673279,0.191475510597229
0.37425509095191956,0.37195634841918945
0.37425509095191956,0.37195634841918945
0.37425509095191956,0.37195634841918945
0.37425509095191956,0.37195634841918945
0.37425509095191956,0.37195634841918945
0.37425509095191956,0.37195634841918945
0.47592970728874207,0.3154379725456238
0.47592970728874207,0.3154379725456238
0.47592970728874207,0.3154379725456238
0.47592970728874207,0.3154379725456238
0.47592970728874207,0.3154379725456238
0.47592970728874207,0.3154379725456238
0.46197763085365295,0.46142446994781494
0.46197763085365295,0.46142446994781494
0.46197763085365295,0.46142446994781494
0.46197763085365295,0.46142446994781494
0.46197763085365295,0.46142446994781494
0.46197763085365295,0.46142446994781494
0.944127082824707,0.79198157787323
0.944127082824707,0.79198157787323
0.944127082824707,0.79198157787323
0.944127082824707,0.79198157787323
0.944127082824707,0.79198157787323
0.944127082824707,0.79198157787323
0.40998783707618713,0.43546462059020996
0.40998783707618713,0.43546462059020996
0.40998783707618713,0.43546462059020996
0.40998783707618713,0.43546462059020996
0.40998783707618713,0.43546462059020996
0.40998783707618713,0.43546462059020996
0.7248080372810364,0.6926813125610352
0.7248080372810364,0.6926813125610352
0.7248080372810364,0.6926813125610352
0.7248080372810364,0.6926813125610352
0.7248080372810364,0.6926813125610352
0.7248080372810364,0.6926813125610352
1.0179235935211182,0.9709323644638062
1.0179235935211182,0.9709323644638062
1.0179235935211182,0.9709323644638062
1.0179235935211182,0.9709323644638062
1.0179235935211182,0.9709323644638062
1.0179235935211182,0.9709323644638062
0.45786476135253906,0.2390403002500534
0.45786476135253906,0.2390403002500534
0.45786476135253906,0.2390403002500534
0.45786476135253906,0.2390403002500534
0.45786476135253906,0.2390403002500534
0.45786476135253906,0.2390403002500534
0.9574182629585266,0.1454528123140335
0.9574182629585266,0.1454528123140335
0.9574182629585266,0.1454528123140335
0.9574182629585266,0.1454528123140335
0.9574182629585266,0.1454528123140335
0.9574182629585266,0.1454528123140335
0.7798163294792175,0.1331857591867447
0.7798163294792175,0.1331857591867447
0.7798163294792175,0.1331857591867447
0.7798163294792175,0.1331857591867447
0.7798163294792175,0.1331857591867447
0.7798163294792175,0.1331857591867447
0.4111252427101135,0.1480463743209839
0.4111252427101135,0.1480463743209839
0.4111252427101135,0.1480463743209839
0.4111252427101135,0.1480463743209839
0.4111252427101135,0.1480463743209839
0.4111252427101135,0.1480463743209839
0.4119863212108612,0.33623263239860535
0.4119863212108612,0.33623263239860535
0.4119863212108612,0.33623263239860535
0.4119863212108612,0.33623263239860535
0.4119863212108612,0.33623263239860535
0.4119863212108612,0.33623263239860535
1.0989376306533813,0.8983347415924072
1.0989376306533813,0.8983347415924072
1.0989376306533813,0.8983347415924072
1.0989376306533813,0.8983347415924072
1.0989376306533813,0.8983347415924072
1.0989376306533813,0.8983347415924072
1.0816643238067627,1.0701470375061035
1.0816643238067627,1.0701470375061035
1.0816643238067627,1.0701470375061035
1.0816643238067627,1.0701470375061035
1.0816643238067627,1.0701470375061035
1.0816643238067627,1.0701470375061035
1.1776649951934814,1.1087926626205444
1.1776649951934814,1.1087926626205444
1.1776649951934814,1.1087926626205444
1.1776649951934814,1.1087926626205444
1.1776649951934814,1.1087926626205444
1.1776649951934814,1.1087926626205444
28.639123916625977,11.150083541870117
28.639123916625977,11.150083541870117
28.639123916625977,11.150083541870117
28.639123916625977,11.150083541870117
