t,ts,tl
0.0032953694462776184,0.01947735995054245,0.02277272939682007
-0.002595372498035431,0.0004944875836372375,-0.0021008849143981934
0.001414574682712555,0.0035154595971107483,-0.0021008849143981934
-0.0012033134698867798,0.017436787486076355,-0.018640100955963135
0.005499251186847687,0.00760013610124588,-0.0021008849143981934
0.0015771910548210144,0.008569546043872833,0.010146737098693848
-0.006958276033401489,0.004857391119003296,-0.0021008849143981934
0.0023710131645202637,0.007775723934173584,0.010146737098693848
0.0054791271686553955,0.004667609930038452,0.010146737098693848
-0.013579562306404114,0.005060538649559021,-0.018640100955963135
0.007864274084568024,0.002282463014125824,0.010146737098693848
0.001679643988609314,0.0037805289030075073,-0.0021008849143981934
-0.0025244057178497314,0.0004235208034515381,-0.0021008849143981934
0.0048209503293037415,0.006921835243701935,-0.0021008849143981934
-0.009240463376045227,0.007139578461647034,-0.0021008849143981934
0.005037836730480194,0.0071387216448783875,-0.0021008849143981934
0.00694805383682251,0.003198683261871338,0.010146737098693848
-0.010785892605781555,0.00785420835018158,-0.018640100955963135
0.001400001347064972,0.0035008862614631653,-0.0021008849143981934
0.0028162971138954163,0.00491718202829361,-0.0021008849143981934
0.0003540441393852234,0.0024549290537834167,-0.0021008849143981934
0.0031956061720848083,0.005296491086483002,-0.0021008849143981934
-0.005546309053897858,0.013093791902065277,-0.018640100955963135
0.0018752515316009521,0.0039761364459991455,-0.0021008849143981934
-0.0004456862807273865,0.0016551986336708069,-0.0021008849143981934
-0.0029492080211639404,0.0008483231067657471,-0.0021008849143981934
-0.003600001335144043,0.0014991164207458496,-0.0021008849143981934
0.011179454624652863,0.001032717525959015,0.010146737098693848
-0.005121305584907532,0.0030204206705093384,-0.0021008849143981934
-0.004858143627643585,0.01378195732831955,-0.018640100955963135
0.011165335774421692,0.0010185986757278442,0.010146737098693848
-0.0021048635244369507,3.978610038757324e-06,-0.0021008849143981934
-0.004923954606056213,0.00282306969165802,-0.0021008849143981934
0.004071347415447235,0.0060753896832466125,0.010146737098693848
-0.003967128694057465,0.0018662437796592712,-0.0021008849143981934
0.00038899481296539307,0.0024898797273635864,-0.0021008849143981934
0.0030166059732437134,0.005117490887641907,-0.0021008849143981934
-0.0014000385999679565,0.0007008463144302368,-0.0021008849143981934
0.004342682659626007,0.0064435675740242004,-0.0021008849143981934
0.002658449113368988,0.00748828798532486,0.010146737098693848
-0.004262514412403107,0.0021616294980049133,-0.0021008849143981934
-0.0005516037344932556,0.0015492811799049377,-0.0021008849143981934
0.0010771006345748901,0.0031779855489730835,-0.0021008849143981934
0.0027863532304763794,0.004887238144874573,-0.0021008849143981934
-0.0009436607360839844,0.001157224178314209,-0.0021008849143981934
0.0013121142983436584,0.003412999212741852,-0.0021008849143981934
-0.0074372366070747375,0.011202864348888397,-0.018640100955963135
-0.002227984368801117,0.00012709945440292358,-0.0021008849143981934
-0.00012646615505218506,0.0019744187593460083,-0.0021008849143981934
-0.0033735334873199463,0.015266567468643188,-0.018640100955963135
0.004933968186378479,0.01783876121044159,0.02277272939682007
-0.00017259269952774048,0.010319329798221588,0.010146737098693848
-0.003961376845836639,0.001860491931438446,-0.0021008849143981934
0.003289550542831421,0.005390435457229614,-0.0021008849143981934
0.004999935626983643,0.007100820541381836,-0.0021008849143981934
-9.731948375701904e-05,0.010244056582450867,0.010146737098693848
0.002849094569683075,0.007297642529010773,0.010146737098693848
-0.003158867359161377,0.0010579824447631836,-0.0021008849143981934
