t,sum
-0.28000009059906006,-0.5562642812728882
0.3500000238418579,-0.9402194023132324
1.0600000619888306,-0.24439701437950134
0.7699999809265137,-0.40652963519096375
1.4199998378753662,-0.8947974443435669
0.8600001335144043,1.1508036851882935
0.3600001335144043,0.43680691719055176
0.6500000953674316,0.78054279088974
0.45999956130981445,0.4355936646461487
0.7800002098083496,0.9451255798339844
1.0399999618530273,1.1205288171768188
1.1700000762939453,1.2559138536453247
1.3000001907348633,1.554480791091919
-0.26000022888183594,-0.2649681568145752
0.630000114440918,0.7862547039985657
1.9799995422363281,2.0212557315826416
1.4500007629394531,1.3905353546142578
0.4099998474121094,0.5094874501228333
0.46000003814697266,0.46444791555404663
0.7600002288818359,0.8093937635421753
0.6199989318847656,0.9003644585609436
1.260000228881836,1.316259503364563
0.8000011444091797,0.919124186038971
0.7699985504150391,1.001352071762085
0.48999977111816406,0.5431593656539917
-0.28999900817871094,-0.1355152130126953
1.039999008178711,1.2287791967391968
1.5900001525878906,1.3121674060821533
0.8200016021728516,0.7729460000991821
0.6599998474121094,0.6454931497573853
1.4399986267089844,1.7335801124572754
1.5400009155273438,1.7110264301300049
1.5499992370605469,1.8508408069610596
1.6700000762939453,1.832676887512207
1.2299995422363281,1.5696520805358887
0.12999916076660156,0.3623260259628296
-0.2299976348876953,-0.10523869097232819
-0.15000152587890625,0.12418650090694427
-0.17999839782714844,-0.042549148201942444
-0.15000152587890625,-0.13688263297080994
-0.5699996948242188,-0.6615760326385498
-0.6199989318847656,-0.8227086067199707
-0.26000022888183594,-0.13510999083518982
-0.20000076293945312,-0.14415544271469116
-0.12999916076660156,0.09419016540050507
-0.35000038146972656,-0.21435792744159698
-1.2000007629394531,-0.9947372674942017
-3.1700000762939453,-3.3673324584960938
-1.1099987030029297,-1.0205248594284058
0.7399997711181641,0.8769716620445251
0.4799995422363281,0.6541823744773865
0.6599998474121094,0.7092927694320679
0.470001220703125,0.5958340167999268
0.3899993896484375,0.6304059624671936
-0.05999946594238281,0.010165303945541382
0.2599983215332031,0.3032572269439697
0.8400001525878906,0.8525867462158203
0.1900005340576172,0.17719505727291107
0.46000099182128906,0.6262027621269226
0.7099990844726562,0.7864893674850464
0.7000007629394531,0.8071595430374146
0.5599994659423828,0.6626413464546204
0.7600002288818359,0.86469566822052
0.37999916076660156,0.42964255809783936
0.0,0.13831090927124023
0.7399997711181641,0.8476741909980774
0.9600009918212891,0.9858734607696533
1.2399978637695312,1.0876678228378296
-0.4099998474121094,-0.15440908074378967
0.2800025939941406,0.35266441106796265
1.8600006103515625,2.0152432918548584
1.0999984741210938,1.3117225170135498
0.5,0.6747230887413025
0.5,0.6900439262390137
1.4199981689453125,1.637634515762329
1.8900032043457031,2.1579060554504395
1.9199981689453125,1.9313279390335083
1.4500007629394531,1.7867648601531982
1.2399978637695312,1.1877667903900146
1.7000007629394531,-0.6397349834442139
