t,ts,tl
0.389007568359375,1.3938727378845215,-1.0048651695251465
0.2758493423461914,0.07604330778121948,0.3518926501274109
0.22492718696594238,1.322832703590393,1.5477598905563354
-0.013133525848388672,2.042182683944702,2.0290491580963135
-0.24551749229431152,1.435988426208496,1.1904709339141846
0.5454862117767334,0.11440777778625488,0.6598939895629883
0.9306061267852783,0.0013467073440551758,0.9319528341293335
0.0401155948638916,0.1322459876537323,0.1723615825176239
0.2303779125213623,0.15152522921562195,0.38190314173698425
1.1968543529510498,0.710202693939209,0.48665162920951843
0.2626609802246094,0.08498665690422058,0.34764763712882996
-0.31467533111572266,0.7509596347808838,0.43628427386283875
0.4654364585876465,0.16412857174873352,0.30130788683891296
0.3733859062194824,0.10519048571586609,0.4785763919353485
0.23953819274902344,0.11619684100151062,0.35573503375053406
0.9432559013366699,0.625823974609375,0.31743189692497253
1.088219165802002,0.5935306549072266,0.494688481092453
0.3259296417236328,0.19500160217285156,0.5209312438964844
0.09867191314697266,0.21266743540763855,0.3113393485546112
0.17753314971923828,0.33528661727905273,0.512819766998291
0.13725757598876953,0.2748531997203827,0.4121107757091522
0.2597980499267578,0.24258878827095032,0.017209261655807495
0.17666912078857422,0.21731063723564148,0.3939797580242157
0.22278499603271484,0.10467860102653503,0.3274635970592499
0.3950185775756836,0.07758668065071106,0.31743189692497253
0.5506973266601562,0.19096091389656067,0.3597364127635956
0.42731761932373047,0.12197425961494446,0.305343359708786
0.2878856658935547,0.1926853358745575,0.4805710017681122
0.13014698028564453,0.4069082736968994,0.537055253982544
0.45110225677490234,0.06777167320251465,0.518873929977417
0.44815826416015625,0.020374268293380737,0.468532532453537
0.2717256546020508,0.22496959567070007,0.49669525027275085
0.5636606216430664,0.1293831169605255,0.4342775046825409
0.3966836929321289,0.11613607406616211,0.512819766998291
0.23666954040527344,0.31851720809936523,0.5551867485046387
0.021582603454589844,0.4872477054595947,0.5088303089141846
0.5854158401489258,0.3787987530231476,0.2066170871257782
1.0325260162353516,0.7312180995941162,0.30130788683891296
0.2994241714477539,0.02632954716682434,0.27309462428092957
-0.0655813217163086,0.40114447474479675,0.33556315302848816
0.2517738342285156,0.3960845470428467,0.6478583812713623
0.43479156494140625,0.18079400062561035,0.6155855655670166
0.41976165771484375,0.00038620829582214355,0.4201478660106659
0.4965190887451172,0.03606179356575012,0.46045729517936707
0.35344505310058594,0.01788190007209778,0.33556315302848816
0.42926025390625,0.01310160756111145,0.41615864634513855
0.5561237335205078,0.0352168083190918,0.520906925201416
0.6963710784912109,0.14927196502685547,0.5470991134643555
0.6294708251953125,0.06673431396484375,0.6962051391601562
0.5875473022460938,0.017968416213989258,0.605515718460083
0.708343505859375,0.19147634506225586,0.5168671607971191
0.6859512329101562,0.01025390625,0.6962051391601562
1.105997085571289,0.4017045497894287,0.7042925357818604
0.9103565216064453,0.2564680576324463,0.653888463973999
0.7528228759765625,0.04853034019470215,0.7042925357818604
0.5516853332519531,0.17066359519958496,0.7223489284515381
0.7018375396728516,0.327971488237381,0.3738660514354706
1.1801624298095703,0.4658503532409668,0.7143120765686035
1.2674217224121094,0.5712165832519531,0.6962051391601562
1.0151100158691406,0.274630069732666,0.7404799461364746
1.013448715209961,0.18227910995483398,0.831169605255127
0.870452880859375,0.16627264022827148,1.0367255210876465
0.37819671630859375,0.6504414081573486,1.0286381244659424
0.31786537170410156,0.09025618433952332,0.4081215560436249
0.5887508392333984,0.028899669647216797,0.6176505088806152
0.5767631530761719,0.1718285083770752,0.7485916614532471
0.4690208435058594,0.05188608169555664,0.520906925201416
-0.03285980224609375,0.6222512722015381,0.5893914699554443
-0.20694732666015625,0.6634035110473633,0.45645615458488464
-0.20418167114257812,0.3442825973033905,0.14010092616081238
-0.31365966796875,0.4718916118144989,0.1582319438457489
-0.123687744140625,0.41690799593925476,0.29322025179862976
0.368072509765625,0.38915398716926575,-0.021081477403640747
0.9896469116210938,0.849545955657959,0.14010092616081238
1.0868339538574219,0.39868998527526855,0.6881439685821533
1.3886032104492188,0.5735077857971191,0.8150954246520996
1.0964241027832031,0.2813286781311035,0.8150954246520996
1.0386886596679688,0.43317294120788574,0.605515718460083
1.588653564453125,0.18930327892303467,1.3993502855300903
1.0839614868164062,0.3334956169128418,1.417457103729248
1.2685737609863281,0.1065911054611206,1.3751648664474487
1.5129356384277344,0.0793299674987793,1.433605670928955
1.9535026550292969,0.27811896800994873,1.6753836870193481
2.1769256591796875,0.6325170993804932,1.5444085597991943
2.0013999938964844,0.04870891571044922,2.0501089096069336
2.4132537841796875,0.35305070877075195,2.0602030754089355
2.0954322814941406,0.25884199142456055,1.83659029006958
2.0512733459472656,0.017288923263549805,2.033984422683716
