t,tsNoAbs,error
0.9235587120056152,0.21595335006713867,0.0
1.0669658184051514,0.3593604564666748,0.0
0.6554667949676514,-0.052138566970825195,0.0
0.7715978622436523,0.06399250030517578,0.0
1.378213882446289,0.6706085205078125,0.0
1.0282764434814453,0.32067108154296875,0.0
1.2113137245178223,0.48920536041259766,0.6199543476104736
1.3260173797607422,0.6038816571235657,0.6784727573394775
0.3199491500854492,-0.40215885639190674,-0.2673194110393524
0.7964982986450195,0.07438993453979492,0.21852043271064758
0.3767833709716797,-0.3453523516654968,-0.1059405505657196
0.19712448120117188,-0.5249835252761841,-0.4535634219646454
1.2591400146484375,0.5370316505432129,0.543649435043335
0.39934825897216797,-0.32278746366500854,-0.007162302732467651
0.631953239440918,-0.09015476703643799,0.08731487393379211
0.7290840148925781,0.006975650787353516,0.08776119351387024
0.8450660705566406,0.12293034791946411,0.26071861386299133
1.0004606246948242,0.27835261821746826,0.41666916012763977
0.8116645812988281,0.08955621719360352,0.2838647663593292
0.1697063446044922,-0.5524293780326843,-0.3913361728191376
0.1724700927734375,-0.5496379137039185,-0.4963929355144501
0.5520458221435547,-0.17006254196166992,-0.13541051745414734
1.2828750610351562,0.5607393383979797,0.8965198993682861
1.1054649353027344,0.3833569288253784,0.5322248935699463
1.6079387664794922,0.8858304023742676,0.755089521408081
1.191457748413086,0.4693220257759094,0.48917415738105774
1.7764301300048828,1.0543221235275269,1.243410348892212
1.813161849975586,1.0910534858703613,1.1131746768951416
1.2315120697021484,0.5093763470649719,0.6315948963165283
1.0696544647216797,0.3475187420845032,0.5647351741790771
0.7419681549072266,0.019859790802001953,0.0888693630695343
0.5561389923095703,-0.1659967303276062,-0.18881770968437195
1.2868175506591797,0.5646818280220032,0.7362043857574463
1.3341178894042969,0.6120095252990723,0.5841553211212158
0.8274650573730469,0.10532933473587036,0.029839783906936646
1.8461265563964844,1.1240185499191284,1.3161346912384033
1.8682022094726562,1.1460938453674316,1.5343306064605713
3.1187744140625,2.3966386318206787,2.1675655841827393
2.5396499633789062,1.817514181137085,1.9394686222076416
2.515338897705078,1.7932305335998535,2.383476495742798
2.957775115966797,2.2356393337249756,2.5666630268096924
2.8202362060546875,2.098100423812866,2.2656776905059814
3.1110458374023438,2.388937473297119,3.14461350440979
3.7873573303222656,3.0652215480804443,3.346146821975708
4.2362823486328125,3.514146566390991,3.1773006916046143
4.446479797363281,3.7243714332580566,3.683077096939087
4.613533020019531,3.89139723777771,3.6569902896881104
3.80029296875,3.0781571865081787,3.296809434890747
2.468780517578125,1.7466721534729004,0.9173529148101807
0.7208099365234375,-0.0013257861137390137,-0.16281720995903015
