error,treshold
0.671500027179718,0.16361473500728607
0.671500027179718,0.16361473500728607
0.671500027179718,0.16361473500728607
0.671500027179718,0.16361473500728607
0.671500027179718,0.16361473500728607
0.671500027179718,0.16361473500728607
0.27199894189834595,0.19747398793697357
0.27199894189834595,0.19747398793697357
0.27199894189834595,0.19747398793697357
0.27199894189834595,0.19747398793697357
0.27199894189834595,0.19747398793697357
0.27199894189834595,0.19747398793697357
0.2259061634540558,0.3130238652229309
0.2259061634540558,0.3130238652229309
0.2259061634540558,0.3130238652229309
0.2259061634540558,0.3130238652229309
0.2259061634540558,0.3130238652229309
0.2259061634540558,0.3130238652229309
0.5249666571617126,0.4711170792579651
0.5249666571617126,0.4711170792579651
0.5249666571617126,0.4711170792579651
0.5249666571617126,0.4711170792579651
0.5249666571617126,0.4711170792579651
0.5249666571617126,0.4711170792579651
0.3114714026451111,0.41136181354522705
0.3114714026451111,0.41136181354522705
0.3114714026451111,0.41136181354522705
0.3114714026451111,0.41136181354522705
0.3114714026451111,0.41136181354522705
0.3114714026451111,0.41136181354522705
0.3324624300003052,0.49140673875808716
0.3324624300003052,0.49140673875808716
0.3324624300003052,0.49140673875808716
0.3324624300003052,0.49140673875808716
0.3324624300003052,0.49140673875808716
0.3324624300003052,0.49140673875808716
1.3447027206420898,0.968216061592102
1.3447027206420898,0.968216061592102
1.3447027206420898,0.968216061592102
1.3447027206420898,0.968216061592102
1.3447027206420898,0.968216061592102
1.3447027206420898,0.968216061592102
0.23349136114120483,0.24886055290699005
0.23349136114120483,0.24886055290699005
0.23349136114120483,0.24886055290699005
0.23349136114120483,0.24886055290699005
0.23349136114120483,0.24886055290699005
0.23349136114120483,0.24886055290699005
16.934192657470703,6.883221626281738
16.934192657470703,6.883221626281738
16.934192657470703,6.883221626281738
16.934192657470703,6.883221626281738
16.934192657470703,6.883221626281738
