t,sum
0.4136108160018921,1.5395252704620361
0.10555744171142578,1.1854057312011719
-0.08477604389190674,0.4283861815929413
0.023444175720214844,0.10825371742248535
-0.10688602924346924,-0.7587171196937561
0.6665736436843872,-0.4330762028694153
1.1409590244293213,1.3947887420654297
0.4945037364959717,0.5919308662414551
0.25836825370788574,0.4229593873023987
0.5034546852111816,0.6653714776039124
0.12519168853759766,0.3283839821815491
0.5075960159301758,0.8170352578163147
0.5999903678894043,0.8634162545204163
0.6742854118347168,0.9641607403755188
1.1463055610656738,1.373685359954834
0.006064891815185547,0.0636894702911377
0.48578786849975586,0.46398621797561646
0.87542724609375,0.9647162556648254
0.32221126556396484,0.44661957025527954
0.9149150848388672,1.1869213581085205
1.0928831100463867,1.3323018550872803
1.0449800491333008,1.1170036792755127
0.7391815185546875,0.918138325214386
0.7275257110595703,0.7506557106971741
1.0839776992797852,1.1247410774230957
1.0980148315429688,1.205568552017212
1.4445791244506836,1.4771478176116943
1.2241649627685547,1.628375768661499
0.7071361541748047,1.0804152488708496
0.8344898223876953,1.1249918937683105
0.5657672882080078,0.5851091742515564
0.8973159790039062,0.9363625645637512
1.2664871215820312,1.418276071548462
1.0768814086914062,1.0892152786254883
0.6042194366455078,0.6397283673286438
0.9860115051269531,1.080664873123169
1.5770606994628906,1.4238061904907227
1.8266181945800781,1.797802448272705
2.0557289123535156,1.7975587844848633
1.777618408203125,2.0817604064941406
2.258312225341797,2.6957991123199463
2.4739913940429688,2.964604616165161
1.9701499938964844,2.2618772983551025
1.9671096801757812,2.2979280948638916
1.7496490478515625,2.305288791656494
2.255840301513672,2.5702781677246094
2.3143272399902344,2.778083086013794
2.4580001831054688,2.8253631591796875
