error,treshold
0.7812727093696594,0.2111825942993164
0.7812727093696594,0.2111825942993164
0.7812727093696594,0.2111825942993164
0.7812727093696594,0.2111825942993164
0.7812727093696594,0.2111825942993164
0.7812727093696594,0.2111825942993164
0.46684786677360535,0.410488098859787
0.46684786677360535,0.410488098859787
0.46684786677360535,0.410488098859787
0.46684786677360535,0.410488098859787
0.46684786677360535,0.410488098859787
0.46684786677360535,0.410488098859787
0.342380553483963,0.3587339520454407
0.342380553483963,0.3587339520454407
0.342380553483963,0.3587339520454407
0.342380553483963,0.3587339520454407
0.342380553483963,0.3587339520454407
0.342380553483963,0.3587339520454407
0.28887560963630676,0.0924869030714035
0.28887560963630676,0.0924869030714035
0.28887560963630676,0.0924869030714035
0.28887560963630676,0.0924869030714035
0.28887560963630676,0.0924869030714035
0.28887560963630676,0.0924869030714035
0.2557849586009979,0.1953650563955307
0.2557849586009979,0.1953650563955307
0.2557849586009979,0.1953650563955307
0.2557849586009979,0.1953650563955307
0.2557849586009979,0.1953650563955307
0.2557849586009979,0.1953650563955307
0.34905877709388733,0.20177806913852692
0.34905877709388733,0.20177806913852692
0.34905877709388733,0.20177806913852692
0.34905877709388733,0.20177806913852692
0.34905877709388733,0.20177806913852692
0.34905877709388733,0.20177806913852692
0.37663865089416504,0.3214901089668274
0.37663865089416504,0.3214901089668274
0.37663865089416504,0.3214901089668274
0.37663865089416504,0.3214901089668274
0.37663865089416504,0.3214901089668274
0.37663865089416504,0.3214901089668274
0.09125600755214691,0.2185051292181015
0.09125600755214691,0.2185051292181015
0.09125600755214691,0.2185051292181015
0.09125600755214691,0.2185051292181015
0.09125600755214691,0.2185051292181015
0.09125600755214691,0.2185051292181015
0.19000689685344696,0.34050124883651733
0.19000689685344696,0.34050124883651733
0.19000689685344696,0.34050124883651733
0.19000689685344696,0.34050124883651733
0.19000689685344696,0.34050124883651733
0.19000689685344696,0.34050124883651733
0.35255709290504456,0.4263152480125427
0.35255709290504456,0.4263152480125427
0.35255709290504456,0.4263152480125427
0.35255709290504456,0.4263152480125427
0.35255709290504456,0.4263152480125427
0.35255709290504456,0.4263152480125427
0.41854941844940186,0.3332923650741577
0.41854941844940186,0.3332923650741577
0.41854941844940186,0.3332923650741577
0.41854941844940186,0.3332923650741577
0.41854941844940186,0.3332923650741577
0.41854941844940186,0.3332923650741577
0.6010106205940247,0.12919208407402039
0.6010106205940247,0.12919208407402039
0.6010106205940247,0.12919208407402039
0.6010106205940247,0.12919208407402039
0.6010106205940247,0.12919208407402039
0.6010106205940247,0.12919208407402039
0.4881861209869385,0.4770282506942749
0.4881861209869385,0.4770282506942749
0.4881861209869385,0.4770282506942749
0.4881861209869385,0.4770282506942749
0.4881861209869385,0.4770282506942749
0.4881861209869385,0.4770282506942749
0.3896098732948303,0.6943636536598206
0.3896098732948303,0.6943636536598206
0.3896098732948303,0.6943636536598206
0.3896098732948303,0.6943636536598206
0.3896098732948303,0.6943636536598206
0.3896098732948303,0.6943636536598206
23.935420989990234,9.48715591430664
23.935420989990234,9.48715591430664
23.935420989990234,9.48715591430664
23.935420989990234,9.48715591430664
