t,tsNoAbs,error
2.929999828338623,2.636970043182373,0.0
2.3400001525878906,2.230703115463257,0.0
1.9200000762939453,1.9052926301956177,0.0
2.189999580383301,2.2588841915130615,0.0
1.9500007629394531,2.0295209884643555,0.0
1.5,1.5894074440002441,0.0
1.9400005340576172,2.0840606689453125,0.0
1.1399993896484375,1.3680133819580078,0.0
0.8199996948242188,1.0974754095077515,0.0
2.3600006103515625,2.697319984436035,0.0
1.739999771118164,1.8444857597351074,0.0
1.239999771118164,1.274754524230957,0.0
0.3400001525878906,0.31021466851234436,0.0
0.37999916076660156,0.806717574596405,0.0
1.8000011444091797,2.271845817565918,0.0
0.4399986267089844,0.9265596866607666,0.0
-0.3099994659423828,0.21649795770645142,0.0
1.1200008392333984,1.3780635595321655,0.0
0.0,0.3226030170917511,0.0
0.5399990081787109,1.0554994344711304,0.0
-0.03999900817871094,-1.701798439025879,0.7642160058021545
-0.3299999237060547,-1.2094359397888184,0.6109476685523987
2.0799999237060547,1.3912968635559082,0.479769766330719
0.39999961853027344,-1.495699405670166,-0.7959372401237488
0.7800006866455078,0.06443721055984497,0.18618805706501007
0.9500007629394531,0.5927947163581848,-0.09728425741195679
0.6199989318847656,0.27009278535842896,-0.2666279673576355
1.7299995422363281,1.487407922744751,-0.7782713770866394
0.020000457763671875,-0.18063348531723022,-0.6995391249656677
1.3800010681152344,1.094243049621582,-1.2773985862731934
0.279998779296875,0.049668848514556885,1.4915475845336914
0.48999786376953125,0.19573146104812622,-0.7683162093162537
1.5300025939941406,1.2874109745025635,-1.1690740585327148
0.14999771118164062,-0.007966935634613037,-3.9161698818206787
0.7800025939941406,0.5692334771156311,-4.226503849029541
0.18000030517578125,-0.04515641927719116,-1.2439303398132324
0.1399993896484375,-0.02242964506149292,1.154848575592041
-0.4799995422363281,-0.6473905444145203,1.7537760734558105
-0.5,-0.653920590877533,0.027325451374053955
-1.2400016784667969,-1.3670616149902344,-0.723167359828949
-0.6100006103515625,-0.21858328580856323,0.7945123314857483
-0.020000457763671875,0.25963741540908813,1.7583565711975098
-0.3400001525878906,-0.2734917998313904,0.8543252944946289
-0.14999771118164062,-0.1968948245048523,0.23941807448863983
-0.10000228881835938,-0.32019704580307007,0.6137533783912659
-0.20999908447265625,-0.39482468366622925,-0.06390279531478882
-1.05999755859375,-1.258293628692627,0.3147946000099182
-0.7100028991699219,-0.9452947974205017,0.8729767799377441
-1.6899986267089844,-1.8524277210235596,1.248581886291504
-1.489999771118164,-1.6293208599090576,0.6388640999794006
-0.23000144958496094,-0.3160209059715271,0.5421906113624573
0.6600017547607422,0.5357773900032043,0.964287281036377
0.8099994659423828,0.7312796711921692,-1.3847038745880127
0.3400001525878906,0.24263697862625122,-3.038745641708374
0.5,0.41114526987075806,-5.147439479827881
-0.3300018310546875,-0.4273650050163269,-2.8099119663238525
0.220001220703125,0.10916715860366821,0.15689952671527863
0.779998779296875,0.6074348092079163,1.6220016479492188
1.3400001525878906,1.2056405544281006,0.09035499393939972
0.5300025939941406,0.41428667306900024,-0.6057376265525818
-0.15999984741210938,-1.8352696895599365,0.5612841248512268
0.2599983215332031,-0.7043551802635193,0.6281538605690002
0.8499984741210938,0.34026437997817993,0.05117160081863403
1.1000022888183594,0.7354965806007385,0.01524883508682251
0.9500007629394531,0.7184622883796692,-0.25972408056259155
0.7299995422363281,0.4739378094673157,-0.3728744387626648
0.9399986267089844,0.792168915271759,-0.9465553164482117
0.9099998474121094,0.7353091835975647,-0.9945470690727234
0.7900009155273438,0.6556413769721985,-0.9013294577598572
0.43000030517578125,0.23412162065505981,-0.6610814929008484
0.9500007629394531,0.8773718476295471,2.0320656299591064
1.4699974060058594,1.3356378078460693,-0.49808305501937866
1.5100021362304688,1.4003772735595703,-0.9955441355705261
1.0900001525878906,0.9080098271369934,-3.318505048751831
0.12999725341796875,0.01428133249282837,-4.5941314697265625
-0.2999992370605469,-0.3973624110221863,-1.8945378065109253
-1.1399993896484375,-1.267059326171875,0.45852428674697876
-1.0,-1.1046631336212158,1.7455058097839355
-0.9099998474121094,-0.9899284243583679,0.45186811685562134
-0.8899993896484375,-0.986153781414032,-0.2852551341056824
-0.529998779296875,-0.22320884466171265,0.6946840882301331
-0.470001220703125,-0.2888783812522888,0.26011329889297485
-0.6000022888183594,-0.5530552268028259,-0.0761670470237732
-0.6599998474121094,-0.673653781414032,-0.08371585607528687
-0.6599998474121094,-0.6748630404472351,-2.218487024307251
-0.4099998474121094,-0.4309534430503845,-5.672841548919678
-0.4799995422363281,-0.5021621584892273,3.331437826156616
-0.5900001525878906,-0.6109537482261658,3.661895990371704
-0.45999908447265625,-0.47244447469711304,0.0646091103553772
-0.3800010681152344,-0.38352030515670776,0.3804970383644104
-0.3299980163574219,-0.3212553858757019,1.0875277519226074
-0.3100013732910156,-0.2507926821708679,0.7921000123023987
-0.2599983215332031,-0.16541975736618042,-0.9450005888938904
