t,sum
1.0026918649673462,1.0022976398468018
1.0026918649673462,1.0023438930511475
1.0118935108184814,1.002526879310608
1.0308454036712646,1.0026047229766846
1.0308454036712646,1.0026681423187256
1.0439789295196533,1.0027095079421997
1.0439789295196533,1.0027391910552979
1.0484782457351685,1.0027556419372559
1.0492407083511353,1.002770185470581
1.0510081052780151,1.0027776956558228
1.0551527738571167,1.0027776956558228
1.056471347808838,1.002770185470581
1.0685780048370361,1.0027556419372559
1.0710818767547607,1.0027556419372559
1.0710818767547607,1.0027481317520142
1.0694553852081299,1.0027246475219727
1.069136381149292,1.0026805400848389
1.069136381149292,1.0026047229766846
1.0695874691009521,1.0025075674057007
1.074794888496399,1.0024069547653198
1.0693016052246094,1.0023438930511475
1.0555751323699951,1.002314567565918
1.0555751323699951,1.0022976398468018
1.0477720499038696,1.0022976398468018
1.0455257892608643,1.002314567565918
1.036672830581665,1.0023289918899536
1.0289905071258545,1.0023362636566162
1.0289905071258545,1.0023390054702759
1.0233538150787354,1.0023318529129028
1.0153675079345703,1.002316951751709
1.0103034973144531,1.002321720123291
1.000978946685791,1.0023876428604126
1.000978946685791,1.0024999380111694
0.9953086972236633,1.0025874376296997
0.9953086972236633,1.0026267766952515
1.0010863542556763,1.0026171207427979
1.0024049282073975,1.0025413036346436
1.0024049282073975,1.0024827718734741
1.007935643196106,1.0024172067642212
1.0131161212921143,1.0023924112319946
1.016135811805725,1.0024027824401855
1.016950249671936,1.0024220943450928
1.0145153999328613,1.00244140625
1.0200574398040771,1.002448320388794
1.0308916568756104,1.0024585723876953
1.0308916568756104,1.0024703741073608
1.037630319595337,1.0024827718734741
1.037630319595337,1.0024902820587158
1.0423551797866821,1.002504825592041
1.0423551797866821,1.0025192499160767
1.041301965713501,1.0025413036346436
1.043595790863037,1.0025489330291748
1.043595790863037,1.0025606155395508
1.044972538948059,1.002568244934082
1.044972538948059,1.0025709867477417
1.037687063217163,1.0025757551193237
1.0274055004119873,1.0025757551193237
1.0274055004119873,1.0025779008865356
1.0191090106964111,1.0025779008865356
1.0191090106964111,1.0025874376296997
1.0221285820007324,1.0025874376296997
1.0205851793289185,1.002595067024231
1.0205851793289185,1.0025874376296997
1.0190281867980957,1.0025779008865356
1.0188143253326416,1.0025779008865356
1.0179799795150757,1.0025826692581177
1.0179799795150757,1.002590298652649
1.0180703401565552,1.002595067024231
1.019065260887146,1.0025972127914429
1.019065260887146,1.002601981163025
1.0166202783584595,1.0026191473007202
1.0126181840896606,1.002643346786499
1.0125014781951904,1.0026612281799316
1.0127580165863037,1.0026681423187256
1.0129529237747192,1.0026681423187256
1.0129529237747192,1.0026729106903076
1.0113260746002197,1.0026825666427612
1.0113260746002197,1.0027025938034058
1.0112895965576172,1.0027246475219727
1.0112895965576172,1.0027391910552979
1.001605749130249,1.0027481317520142
1.0066934823989868,1.0027508735656738
1.0066934823989868,1.0027556419372559
1.0109189748764038,1.002763271331787
1.0109189748764038,1.0027729272842407
1.0159738063812256,1.0027804374694824
1.0179246664047241,1.0027880668640137
1.0179246664047241,1.0027949810028076
1.024927020072937,1.002807378768921
1.024927020072937,1.0028294324874878
1.0198626518249512,1.002860426902771
1.022032618522644,1.0028928518295288
1.022032618522644,1.002923846244812
1.0183860063552856,1.002934217453003
1.021440863609314,1.0029562711715698
1.021440863609314,1.0029314756393433
1.0209615230560303,1.0029900074005127
1.0209615230560303,1.0031968355178833
1.0175349712371826,1.0031168460845947
1.0175349712371826,1.0032070875167847
1.015979528427124,1.013939619064331
1.0149509906768799,1.015232801437378
1.0104684829711914,1.0164765119552612
1.0104684829711914,1.0168119668960571
1.0117099285125732,1.0168119668960571
1.0117099285125732,1.0166209936141968
1.00528883934021,1.0158545970916748
1.00528883934021,1.0145618915557861
1.008317232131958,1.0127428770065308
1.007572054862976,1.0110193490982056
1.0019259452819824,1.0104440450668335
1.0050321817398071,1.010157585144043
1.0050321817398071,1.0103485584259033
1.0016025304794312,1.009822130203247
1.0060895681381226,1.010157585144043
1.0054434537887573,1.0100131034851074
1.0009825229644775,1.010157585144043
1.0009825229644775,1.0099177360534668
0.999350905418396,1.0099177360534668
0.999350905418396,1.0097267627716064
1.0052378177642822,1.0097267627716064
1.0052378177642822,1.0099177360534668
0.9981624484062195,1.009582281112671
0.9980624318122864,1.0094867944717407
1.001313328742981,1.009582281112671
1.0036288499832153,1.0092958211898804
1.0060129165649414,1.0092958211898804
1.0060129165649414,1.0091513395309448
1.001963496208191,1.0093913078308105
1.001963496208191,1.0084339380264282
1.0042470693588257,1.0093913078308105
1.0042470693588257,1.0084339380264282
1.0037928819656372,1.0085294246673584
1.0029412508010864,1.0084339380264282
0.9993356466293335,1.0083849430084229
0.9979841113090515,1.0084339380264282
0.9979841113090515,1.0073322057724
1.0002614259719849,1.0086249113082886
0.9967767000198364,1.007763147354126
0.9967767000198364,1.0069968700408936
0.996303915977478,1.0083849430084229
0.9980313181877136,1.007763147354126
0.9997432827949524,1.0076676607131958
0.9977158308029175,1.0082894563674927
0.9977158308029175,1.0080984830856323
0.9969995617866516,1.0059441328048706
1.001522183418274,1.001921534538269
1.001522183418274,1.0018260478973389
1.003894567489624,1.0056086778640747
0.9999474287033081,1.0129338502883911
1.0010861158370972,1.0014902353286743
1.0010861158370972,1.0012997388839722
0.9988753199577332,1.0032143592834473
1.0027273893356323,1.0037896633148193
0.996971607208252,1.0042206048965454
0.9960604906082153,1.0045069456100464
0.9942673444747925,1.0051778554916382
0.9942673444747925,1.0048424005508423
0.9953324198722839,1.0049378871917725
0.9953324198722839,1.0048424005508423
0.9961031079292297,1.0058486461639404
0.9961031079292297,1.005082368850708
0.9939297437667847,1.005082368850708
1.0015676021575928,1.006135106086731
0.9944812655448914,1.0051778554916382
0.9952604174613953,1.005082368850708
0.9959322810173035,1.006135106086731
