Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight,,CURRENT2 ValueY,sensor_fail Time,sensor_fail ValueY
2021/4/7 18:11,80,83.13621521,26.59400177,0.890965939,53.7434845,,0.909863293,,
2021/4/7 18:11,80,83.22515106,26.52300072,0.903407216,53.69465637,,1.340527296,,
2021/4/7 18:11,80,83.01548767,26.64200211,0.889250755,53.69465637,,0.997363269,,
2021/4/7 18:11,80,82.85806274,26.58200073,0.884449601,53.69465637,,0.912597656,,
2021/4/7 18:11,80,82.64324188,26.5510006,0.880452633,53.69465637,,1.259863257,,
2021/4/7 18:11,80,82.47042847,26.63000107,0.901299477,53.69465637,,1.003515601,,
2021/4/7 18:11,80,82.43234253,26.5530014,0.87700665,53.65126038,,0.844238281,,
2021/4/7 18:11,80,82.56130219,26.4470005,0.889818311,53.65126038,,0.813476563,,
2021/4/7 18:11,80,82.50758362,26.48200035,0.891207516,53.65126038,,1.18876946,,
2021/4/7 18:11,80,82.11845398,26.72300148,0.902757525,53.65126038,,1.352148414,,
2021/4/7 18:11,80,81.83991241,26.729002,0.88108331,53.60242462,,0.856542945,,
2021/4/7 18:11,80,81.45184326,26.7820015,0.886601269,53.60242462,,1.294042945,,
2021/4/7 18:11,80,81.1518631,26.77100182,0.886540294,53.60242462,,1.290624976,,
2021/4/7 18:11,80,80.66261292,27.00800133,0.898880839,53.60242462,,1.097167969,,
2021/4/7 18:11,80,80.44815826,26.94800186,0.883334458,53.55360413,,0.910546839,,
2021/4/7 18:11,80,80.14513397,26.96600151,0.882849038,53.55360413,,1.045214772,,
2021/4/7 18:11,80,79.98400116,27.0320015,0.885807991,53.55360413,,1.238671899,,
2021/4/7 18:11,80,79.77703857,27.26300049,0.901224613,53.55360413,,1.199023366,,
2021/4/7 18:11,80,79.99785614,27.05200195,0.877004445,53.504776,,0.82509762,,
2021/4/7 18:11,80,80.09693146,27.49700165,0.888762355,53.504776,,1.240722656,,
2021/4/7 18:11,80,80.00563049,26.77200127,0.891212463,53.504776,,1.370605469,,
2021/4/7 18:11,80,79.27740479,27.4470005,0.88963145,53.504776,,1.095117211,,
2021/4/7 18:11,80,79.04309082,27.30600166,0.885113716,53.504776,,0.928320289,,
2021/4/7 18:11,80,78.96711731,27.75800133,0.884955585,53.45594025,,1.134765625,,
2021/4/7 18:11,80,79.46753693,27.0720005,0.885285974,53.45594025,,0.812792957,,
2021/4/7 18:11,80,79.78516388,26.95100212,0.890473008,53.45594025,,1.201074243,,
2021/4/7 18:11,80,80.00588989,27.13000107,0.881667912,53.45594025,,1.305664063,,
2021/4/7 18:11,80,80.22921753,27.02600098,0.886238456,53.45594025,,0.918749988,,
2021/4/7 18:11,80,80.47857666,26.83400154,0.889892757,53.41796875,,0.937890589,,
2021/4/7 18:11,80,80.34734344,26.97000122,0.892457604,53.41796875,,1.194921851,,
2021/4/7 18:11,80,80.17938995,27.10700035,0.878043473,53.45594025,,1.276269555,,
2021/4/7 18:11,80,80.30401611,26.99200058,0.882900596,53.45594025,,0.924218714,,
2021/4/7 18:11,80,80.52757263,26.87200165,0.887388706,53.45594025,,0.864746094,,
2021/4/7 18:11,80,80.61582184,26.79600143,0.898370862,53.40168762,,1.318652272,,
2021/4/7 18:11,80,80.63840485,26.98200035,0.881389976,53.40168762,,1.267382741,,
2021/4/7 18:11,80,80.62960815,26.85200119,0.884611428,53.40168762,,0.904394507,,
2021/4/7 18:11,80,80.68687439,26.81400108,0.889373004,53.40168762,,1.242089868,,
2021/4/7 18:11,80,80.68344116,26.8390007,0.887604415,53.40168762,,0.843554676,,
2021/4/7 18:11,80,80.68331146,26.87800217,0.879137516,53.40168762,,0.95703125,,
2021/4/7 18:11,80,80.63917542,26.81500053,0.886369586,53.35286713,,0.82509762,,
2021/4/7 18:11,80,80.60378265,26.92300034,0.891571045,53.39626312,,1.026757836,,
2021/4/7 18:11,80,80.73101807,26.8200016,0.887980759,53.39626312,,0.973437488,,
2021/4/7 18:11,80,80.67652893,26.84800148,0.878397644,53.35286713,,0.950195313,,
2021/4/7 18:11,80,80.31655121,26.90600204,0.885802746,53.35286713,,1.260546803,,
2021/4/7 18:11,80,79.97288513,27.09800148,0.88825351,53.35286713,,1.261230469,,
2021/4/7 18:11,80,79.76498413,27.13900185,0.923014522,53.35286713,,1.075292945,,
2021/4/7 18:11,80,79.62731934,27.17500114,0.905184925,53.35286713,,0.721191406,,
2021/4/7 18:11,80,79.42295074,27.13200188,0.911540806,53.347435,,1.091015577,,
2021/4/7 18:11,80,79.518013,27.16600037,0.919218063,53.35286713,,0.935839832,,
2021/4/7 18:11,80,80.88526917,26.54900169,0.921345353,53.35286713,,0.635742188,,
2021/4/7 18:11,80,81.99316406,26.24300194,0.908708274,53.35286713,,0.536621094,,
2021/4/7 18:11,80,83.49382782,25.77200127,0.907041371,53.35286713,,0.909863293,,
2021/4/7 18:11,80,83.90468597,25.90000153,0.913301349,53.40168762,,0.933789074,,
2021/4/7 18:11,80,83.78902435,26.07500076,0.908832669,53.45594025,,0.998046875,,
2021/4/7 18:11,80,83.17989349,26.0870018,0.909482956,53.504776,,0.695214808,,
2021/4/7 18:11,80,82.59205627,26.26100159,0.913713098,53.55360413,,1.112890601,,
2021/4/7 18:11,80,81.73886108,26.49100113,0.91542989,53.55360413,,1.101269484,,
2021/4/7 18:11,80,81.0943222,26.62500191,0.916018963,53.55360413,,1.204492211,,
2021/4/7 18:11,80,80.14099121,26.84000206,0.909323514,53.65126038,,0.877050757,,
2021/4/7 18:11,80,79.60031891,26.85200119,0.916594148,53.65126038,,1.105371118,,
2021/4/7 18:11,80,79.81197357,26.62200165,0.914352715,53.65126038,,0.698632777,,
2021/4/7 18:11,80,80.88359833,26.37200165,0.91549933,53.69465637,,0.970703125,,
2021/4/7 18:11,80,82.26410675,25.73400116,0.907232642,53.7543335,,0.823046863,,
2021/4/7 18:11,80,83.0231781,25.82300186,0.911430717,53.7543335,,1.303613305,,
2021/4/7 18:11,80,82.84288788,25.8370018,0.91762495,53.80316162,,1.264648438,,
2021/4/7 18:11,80,82.42486572,26.12700081,0.913523972,53.80858612,,1.265331984,,
2021/4/7 18:11,80,82.36241913,25.88200188,0.906308293,53.90081787,,0.876367152,,
2021/4/7 18:11,80,82.08577728,26.01100159,0.912882924,53.90081787,,1.369238257,,
2021/4/7 18:11,80,81.87033081,26.03900146,0.916607857,53.9550705,,1.340527296,,
2021/4/7 18:11,80,81.34266663,26.33000183,0.9150033,53.9550705,,1.21611321,,
2021/4/7 18:11,80,81.27919769,26.16600037,0.905337512,54.00390625,,0.856542945,,
2021/4/7 18:11,80,80.85751343,27.02000046,0.912733674,54.05273438,,1.179199219,,
2021/4/7 18:11,80,80.87465668,26.27700043,0.916847348,54.05273438,,1.365136743,,
2021/4/7 18:11,80,80.42546844,26.56100082,0.916362941,54.10155487,,1.119042993,,
2021/4/7 18:11,80,79.98813629,26.57100105,0.90877074,54.10155487,,1.005566359,,
2021/4/7 18:11,80,79.74067688,27.31400108,0.908136964,54.20464325,,0.877050757,,
2021/4/7 18:11,80,80.8965683,25.88700104,0.919398189,54.20464325,,0.918066382,,
2021/4/7 18:11,80,80.86295319,26.3730011,0.921705246,54.20464325,,0.987792969,,
2021/4/7 18:11,80,80.95941162,26.30200195,0.907231212,54.25347137,,0.909863293,,
2021/4/7 18:11,80,81.55917358,25.8900013,0.913664818,54.30229187,,0.881835938,,
2021/4/7 18:11,80,82.41954041,25.78900146,0.912265003,54.30229187,,1.29814446,,
2021/4/7 18:11,80,82.48368835,25.87800217,0.917748332,54.35112762,,0.899609387,,
2021/4/7 18:11,80,82.16828156,26.01400185,0.907871068,54.35112762,,1.182617188,,
2021/4/7 18:11,80,81.29680634,26.23200035,0.911758065,54.40538025,,0.884570301,,
2021/4/7 18:11,80,80.19512177,26.59300041,0.917815685,54.40538025,,0.937890589,,
2021/4/7 18:12,80,79.71546936,26.35000038,0.920805812,54.45420837,,1.48955071,,
2021/4/7 18:12,80,80.44789124,26.2820015,0.906176865,54.45420837,,0.880468726,,
2021/4/7 18:12,80,80.36410522,26.25900078,0.910159111,54.5030365,,1.155273438,,
2021/4/7 18:12,80,80.81634521,26.13700104,0.921305299,54.55186462,,1.222265601,,
2021/4/7 18:12,80,81.56336975,25.88100052,0.915191531,54.60611725,,0.848339856,,
2021/4/7 18:12,80,81.97386932,25.80500031,0.907164097,54.60611725,,0.896191418,,
2021/4/7 18:12,80,81.37562561,26.03800201,0.914111018,54.65494537,,1.41708982,,
2021/4/7 18:12,80,80.83041382,26.08000183,0.920342803,54.7037735,,1.007617116,,
2021/4/7 18:12,80,79.30357361,26.60100174,0.914089859,54.7037735,,1.364453077,,
2021/4/7 18:12,80,78.63487244,26.84200096,0.910110116,54.75260162,,0.872265637,,
2021/4/7 18:12,80,79.03281403,26.3390007,0.915688813,54.75260162,,1.110156178,,
2021/4/7 18:12,80,79.44351959,26.48300171,0.916979194,54.75260162,,1.30771482,,
2021/4/7 18:12,80,79.46453094,26.52700043,0.914200902,54.75260162,,0.867480457,,
2021/4/7 18:12,80,80.57821655,25.95600128,0.907184303,54.80142975,,0.872949183,,
2021/4/7 18:12,80,81.23823547,26.43800163,0.917781472,54.80142975,,0.798437476,,
2021/4/7 18:12,80,81.64211273,25.6400013,0.922561049,54.80142975,,1.065039039,,
2021/4/7 18:12,80,81.21321869,25.85100174,0.917281508,54.80142975,,1.181249976,,
2021/4/7 18:12,80,81.35118103,25.78900146,0.909930706,54.84483337,,0.844921887,,
2021/4/7 18:12,80,81.11991882,26.35200119,0.909295201,54.84483337,,0.62412107,,
2021/4/7 18:12,80,81.12821198,25.7480011,0.91972363,54.85568237,,0.978222668,,
2021/4/7 18:12,80,80.45139313,25.81700134,0.912688851,54.9045105,,1.02470696,,
2021/4/7 18:12,80,80.51687622,26.38500214,0.909060359,54.9045105,,0.988476574,,
2021/4/7 18:12,80,80.8049469,25.91800117,0.912029624,54.9045105,,0.630957007,,
2021/4/7 18:12,80,80.7885437,25.79500198,0.920874298,54.94791412,,0.669238269,,
