Time,TargetLevel,ActualLevel,StoperPo,CSTSpeed,TudishWeight
2021/4/1 22:00,80,0.165579811,-2.20600009,0,
2021/4/1 22:00,80,0.166008294,-2.203000069,0,
2021/4/1 22:00,80,0.170569256,-2.200000048,0,
2021/4/1 22:00,80,0.165638283,-2.197000027,0,
2021/4/1 22:00,80,0.166375116,-2.192000151,0,
2021/4/1 22:00,80,0.164561465,-2.18900013,0,
2021/4/1 22:00,80,0.163947582,-2.184000015,0,
2021/4/1 22:00,80,0.162290365,-2.180999994,0,
2021/4/1 22:00,80,0.164577082,-2.176000118,0,
2021/4/1 22:00,80,0.165183827,-2.175000191,0,
2021/4/1 22:00,80,0.167210162,-2.173000097,0,
2021/4/1 22:00,80,0.164069548,-2.17200017,0,
2021/4/1 22:00,80,0.165038273,-2.17200017,0,
2021/4/1 22:00,80,0.167368844,-2.171000004,0,
2021/4/1 22:00,80,0.168190077,-2.170000076,0,
2021/4/1 22:00,80,0.166791663,-2.169000149,0,
2021/4/1 22:00,80,0.167427585,-2.169000149,0,
2021/4/1 22:00,80,0.165621042,-2.168000221,0,
2021/4/1 22:00,80,0.166248828,-2.167000055,0,
2021/4/1 22:00,80,0.16652894,-2.167000055,0,
2021/4/1 22:00,80,0.17128858,-2.166000128,0,
2021/4/1 22:00,80,0.162838891,-2.1650002,0,
2021/4/1 22:00,80,0.161390349,-2.1650002,0,
2021/4/1 22:00,80,0.16688481,-2.166000128,0,
2021/4/1 22:00,80,0.165273249,-2.1650002,0,
2021/4/1 22:00,80,0.166746736,-2.164000034,0,
2021/4/1 22:00,80,0.164567292,-2.163000107,0,
2021/4/1 22:00,80,0.160036072,-2.162000179,0,
2021/4/1 22:00,80,0.164387837,-2.162000179,0,
2021/4/1 22:00,80,0.165197864,-2.162000179,0,
2021/4/1 22:00,80,0.164995357,-2.162000179,0,
2021/4/1 22:00,80,0.164310157,-2.161000013,0,
2021/4/1 22:00,80,0.167770848,-2.162000179,0,
2021/4/1 22:00,80,0.161185876,-2.161000013,0,
2021/4/1 22:00,80,0.163892895,-2.159000158,0,
2021/4/1 22:00,80,0.167081073,-2.157999992,0,
2021/4/1 22:00,80,0.165827766,-2.157000065,0,
2021/4/1 22:00,80,0.163919404,-2.154000044,0,
2021/4/1 22:00,80,0.167396396,-2.152000189,0,
2021/4/1 22:00,80,0.160400182,-2.151000023,0,
2021/4/1 22:00,80,0.162061796,-2.150000095,0,
2021/4/1 22:00,80,0.160851628,-2.150000095,0,
2021/4/1 22:00,80,0.165124491,-2.148000002,0,
2021/4/1 22:00,80,0.164827272,-2.149000168,0,
2021/4/1 22:00,80,0.162283689,-2.148000002,0,
2021/4/1 22:00,80,0.164381072,-2.147000074,0,
2021/4/1 22:00,80,0.166131228,-2.147000074,0,
2021/4/1 22:00,80,0.168681711,-2.148000002,0,
2021/4/1 22:00,80,0.162647069,-2.147000074,0,
2021/4/1 22:00,80,0.169046238,-2.146000147,0,
2021/4/1 22:00,80,0.16286768,-2.145000219,0,
2021/4/1 22:00,80,0.160533696,-2.145000219,0,
2021/4/1 22:00,80,0.165678754,-2.145000219,0,
2021/4/1 22:00,80,0.164852217,-2.147000074,0,
2021/4/1 22:00,80,0.164234981,-5.229000092,0,
2021/4/1 22:00,80,0.165833682,-4.008000374,0,
2021/4/1 22:00,80,0.163896501,-4.004000187,0,
2021/4/1 22:00,80,0.164364889,-4.004000187,0,
2021/4/1 22:00,80,0.167429134,-3.737000227,0,
2021/4/1 22:00,80,0.166017726,-3.680000067,0,
2021/4/1 22:00,80,0.168968365,-3.493000269,0,
2021/4/1 22:00,80,0.170179993,-4.315000057,0,
2021/4/1 22:00,80,0.164163411,-2.183000088,0,
2021/4/1 22:00,80,0.16429618,-2.153000116,0,
2021/4/1 22:00,80,0.169571266,-2.150000095,0,
2021/4/1 22:00,80,0.165726781,-2.139000177,0,
2021/4/1 22:00,80,0.167596027,-1.916000128,0,
2021/4/1 22:00,80,0.165605351,-1.919000149,0,
2021/4/1 22:00,80,0.16276598,-1.922000051,0,
2021/4/1 22:00,80,0.162647009,-1.913000107,0,
2021/4/1 22:00,80,0.161355183,-1.911000133,0,
2021/4/1 22:00,80,0.163870558,-1.911000133,0,
2021/4/1 22:00,80,0.162954792,-1.910000086,0,
2021/4/1 22:00,80,0.165849224,-1.910000086,0,
2021/4/1 22:00,80,0.16478835,-1.913000107,0,
2021/4/1 22:00,80,0.164155796,-1.921000123,0,
2021/4/1 22:00,80,0.16367048,-4.149000168,0,
2021/4/1 22:00,80,0.164841846,-2.11500001,0,
2021/4/1 22:00,80,0.167395368,-2.106000185,0,
2021/4/1 22:00,80,0.162177041,-2.097000122,0,
2021/4/1 22:00,80,0.161621004,-2.09100008,0,
2021/4/1 22:00,80,0.164316416,-2.088999987,0,
2021/4/1 22:00,80,0.165641233,-2.084000111,0,
2021/4/1 22:00,80,0.16767107,-2.082000017,0,
2021/4/1 22:00,80,0.165277734,-2.078999996,0,
2021/4/1 22:00,80,0.164970979,-2.077000141,0,
2021/4/1 22:00,80,0.161153957,-2.071000099,0,
2021/4/1 22:00,80,0.166242391,-2.065999985,0,
2021/4/1 22:00,80,0.164351314,-2.062000036,0,
2021/4/1 22:00,80,0.163272619,-3.579000235,0,
2021/4/1 22:00,80,0.16553539,-6.047000408,0,
2021/4/1 22:00,80,0.169847816,-6.089000225,0,
2021/4/1 22:00,80,0.163059697,-4.847000122,0,
2021/4/1 22:00,80,0.166594103,-2.920000076,0,
2021/4/1 22:00,80,0.168402717,-0.320000023,0,
2021/4/1 22:00,80,0.167536423,2.92200017,0,
2021/4/1 22:00,80,0.167961225,5.274000168,0,
2021/4/1 22:00,80,0.162996888,7.302000523,0,
2021/4/1 22:00,80,0.160237342,9.927000046,0,
2021/4/1 22:00,80,0.162925035,8.401000023,0,
2021/4/1 22:00,80,0.162724599,7.628000259,0,
2021/4/1 22:00,80,0.162793994,7.646000385,0,
2021/4/1 22:00,80,0.167336702,8.983000755,0,
2021/4/1 22:00,80,0.162226483,8.983000755,0,
2021/4/1 22:00,80,0.164007664,8.973999977,0,
2021/4/1 22:00,80,0.168814287,8.973999977,0,
2021/4/1 22:00,80,0.166282728,8.980000496,0,
2021/4/1 22:00,80,0.161760047,8.973000526,0,
2021/4/1 22:00,80,0.164871842,8.972000122,0,
2021/4/1 22:00,80,0.163668185,8.972000122,0,
2021/4/1 22:00,80,0.165262386,8.971000671,0,
2021/4/1 22:00,80,0.167540148,8.971000671,0,
2021/4/1 22:00,80,0.163129672,8.971000671,0,
2021/4/1 22:00,80,0.167762354,8.971000671,0,
2021/4/1 22:00,80,0.167330742,8.971000671,0,
2021/4/1 22:00,80,0.159775466,8.972000122,0,
2021/4/1 22:00,80,0.161878079,8.973000526,0,
2021/4/1 22:00,80,0.165370166,8.979000092,0,
2021/4/1 22:00,80,0.162619829,9.014000893,0,
2021/4/1 22:00,80,0.165101007,9.014000893,0,
2021/4/1 22:01,80,0.165327772,9.012000084,0,
2021/4/1 22:01,80,0.165863544,9.009000778,0,
2021/4/1 22:01,80,0.164963007,9.008000374,0,
2021/4/1 22:01,80,0.165234238,9.006999969,0,
2021/4/1 22:01,80,0.165164217,9.006999969,0,
2021/4/1 22:01,80,0.166242287,9.006000519,0,
2021/4/1 22:01,80,0.169217199,9.005000114,0,
2021/4/1 22:01,80,0.164716259,9.005000114,0,
2021/4/1 22:01,80,0.16727446,9.005000114,0,
2021/4/1 22:01,80,0.167178109,9.006000519,0,
2021/4/1 22:01,80,0.165358737,9.005000114,0,
2021/4/1 22:01,80,0.163453132,9.005000114,0,
2021/4/1 22:01,80,0.16661118,9.005000114,0,
2021/4/1 22:01,80,0.161642984,9.005000114,0,
2021/4/1 22:01,80,0.166991696,9.004000664,0,
2021/4/1 22:01,80,0.169323683,9.004000664,0,
2021/4/1 22:01,80,0.166028619,9.004000664,0,
2021/4/1 22:01,80,0.165384278,9.004000664,0,
2021/4/1 22:01,80,0.161497325,9.005000114,0,
2021/4/1 22:01,80,0.161507323,9.004000664,0,
2021/4/1 22:01,80,0.162685856,9.11700058,0,
2021/4/1 22:01,80,0.164909184,9.116000175,0,
2021/4/1 22:01,80,0.165917471,9.167000771,0,
2021/4/1 22:01,80,0.168118358,9.369000435,0,
2021/4/1 22:01,80,0.164299995,9.751000404,0,
2021/4/1 22:01,80,0.1632725,9.749000549,0,
2021/4/1 22:01,80,0.163901538,9.749000549,0,
2021/4/1 22:01,80,0.166680932,9.747000694,0,
2021/4/1 22:01,80,0.169511437,9.747000694,0,
2021/4/1 22:01,80,0.169494286,9.747000694,0,
2021/4/1 22:01,80,0.342713445,9.747000694,0,
2021/4/1 22:01,80,0.607836723,9.747000694,0,
2021/4/1 22:01,80,0.630418539,9.885000229,0,
2021/4/1 22:01,80,0.981199324,10.80200005,0,
2021/4/1 22:01,80,1.810305834,10.77800083,0,
2021/4/1 22:01,80,2.501626492,10.75800037,0,
2021/4/1 22:01,80,3.104507923,10.6970005,0,
2021/4/1 22:01,80,3.781379461,10.64400005,0,
2021/4/1 22:01,80,4.511920452,10.6430006,0,
2021/4/1 22:01,80,4.973198414,10.64500046,0,
2021/4/1 22:01,80,5.454904079,10.64400005,0,
2021/4/1 22:01,80,6.342392921,10.6430006,0,
2021/4/1 22:01,80,7.250597477,10.6420002,0,
2021/4/1 22:01,80,7.535779953,10.6430006,0,
2021/4/1 22:01,80,7.591053963,10.64400005,0,
2021/4/1 22:01,80,8.053239822,10.64800072,0,
2021/4/1 22:01,80,8.637309074,10.65200043,0,
2021/4/1 22:01,80,9.303614616,10.65200043,0,
2021/4/1 22:01,80,10.0233345,10.65200043,0,
2021/4/1 22:01,80,10.67018509,10.65200043,0,
2021/4/1 22:01,80,11.76344585,10.75700092,0,
2021/4/1 22:01,80,12.28308582,11.32900047,0,
2021/4/1 22:01,80,12.88415337,11.32300091,0,
2021/4/1 22:01,80,14.14936733,11.30600071,0,
2021/4/1 22:01,80,15.21615505,11.25200081,0,
2021/4/1 22:01,80,16.52650261,10.11600018,0,
2021/4/1 22:01,80,17.56831551,10.12500095,0,
2021/4/1 22:01,80,18.51564217,10.2310009,0,
2021/4/1 22:01,80,19.4263401,10.61600018,0,
2021/4/1 22:01,80,20.70000267,10.61000061,0,
2021/4/1 22:01,80,21.82782173,10.6060009,0,
2021/4/1 22:01,80,22.67254448,10.6060009,0,
2021/4/1 22:01,80,23.54529953,10.60700035,0,
2021/4/1 22:01,80,24.3144207,10.61000061,0,
2021/4/1 22:01,80,25.4388504,10.61200047,0,
2021/4/1 22:01,80,27.04905701,10.60900021,0,
2021/4/1 22:01,80,29.06196785,10.61000061,0,
2021/4/1 22:01,80,29.14937973,10.60800076,0,
2021/4/1 22:01,80,29.99077606,10.6060009,0,
2021/4/1 22:01,80,30.46148682,10.6060009,0,
2021/4/1 22:01,80,31.89940071,10.6060009,0,
2021/4/1 22:01,80,33.70993805,10.6060009,0,
2021/4/1 22:01,80,35.47001648,10.60700035,0,
2021/4/1 22:01,80,36.7815094,10.57700062,0,
2021/4/1 22:01,80,39.27200699,10.39400005,0,
2021/4/1 22:01,80,41.82442474,10.26000023,0,
2021/4/1 22:01,80,43.81343079,10.26600075,0,
2021/4/1 22:01,80,44.90480042,10.26600075,0,
2021/4/1 22:01,80,46.1374588,10.26600075,0,
2021/4/1 22:01,80,47.3115921,10.26500034,0,
2021/4/1 22:01,80,48.72277069,10.26400089,0,
2021/4/1 22:01,80,49.73410034,10.26400089,0,
2021/4/1 22:01,80,50.82594681,10.26400089,0,
2021/4/1 22:01,80,52.15485382,10.26600075,0,
2021/4/1 22:01,80,54.08054352,10.2670002,0,
2021/4/1 22:01,80,56.1111908,10.2680006,0,
2021/4/1 22:01,80,57.36678696,10.2680006,0,
2021/4/1 22:01,80,58.44282913,10.28600025,0,
2021/4/1 22:01,80,59.78357697,10.29700089,0,
2021/4/1 22:01,80,61.43608093,10.29500008,0,
2021/4/1 22:01,80,62.98545074,10.29500008,0,
2021/4/1 22:01,80,64.6855011,10.29500008,0,
2021/4/1 22:01,80,66.64396667,10.29500008,0,
2021/4/1 22:01,80,69.35327911,9.857000351,0,
2021/4/1 22:01,80,71.87715912,9.351000786,0.401593745,
2021/4/1 22:01,80,73.22312164,9.330000877,0.309733927,
2021/4/1 22:01,80,74.13951874,9.385000229,0.305765837,
2021/4/1 22:01,80,73.99274445,9.477000237,0.304304242,
2021/4/1 22:01,80,73.43608093,10.55900097,0.305620998,
2021/4/1 22:01,80,73.34014893,10.74200058,0.307732493,
2021/4/1 22:01,80,72.37287903,11.66900063,0.305590332,
2021/4/1 22:01,80,73.7382431,10.22400093,0.298877329,
2021/4/1 22:01,80,74.61241913,10.88800049,0.303997338,
2021/4/1 22:01,80,74.4704895,9.959000587,0.309294641,
2021/4/1 22:01,80,74.75939941,10.06300068,0.301775485,
2021/4/1 22:01,80,75.12154388,10.64400005,0.302570641,
2021/4/1 22:01,80,69.59872437,10.45200062,0.307033628,
2021/4/1 22:01,80,68.2682724,11.72600079,0.30625838,
2021/4/1 22:01,80,73.29532623,11.39500046,0.306939334,
2021/4/1 22:01,80,76.84494781,9.491000175,0.307795167,
2021/4/1 22:01,80,77.96194458,9.597000122,0.309574187,
2021/4/1 22:01,80,76.89435577,11.08400059,0.308531463,
2021/4/1 22:01,80,76.69841003,10.95900059,0.304802716,
2021/4/1 22:01,80,76.77000427,10.64600086,0.306105047,
2021/4/1 22:01,80,78.03002167,10.65500069,0.309604704,
2021/4/1 22:01,80,78.8706131,10.51400089,0.30742231,
2021/4/1 22:01,80,78.9499588,10.53200054,0.305810899,
2021/4/1 22:01,80,79.67092896,10.54600048,0.302023768,
2021/4/1 22:01,80,79.73355103,10.54200077,0.30221796,
2021/4/1 22:01,80,80.56000519,10.52800083,0.31231302,
2021/4/1 22:02,80,80.52148438,10.33100033,0.302908242,
2021/4/1 22:02,80,80.65995026,9.747000694,0.30356276,
2021/4/1 22:02,80,81.06802368,9.748000145,0.309466749,
2021/4/1 22:02,80,80.71968842,9.749000549,0.303933322,
2021/4/1 22:02,80,80.48728943,9.831000328,0.307192951,
2021/4/1 22:02,80,80.65872955,10.16700077,0.303656429,
2021/4/1 22:02,80,79.86533356,10.16400051,0.310302734,
2021/4/1 22:02,80,80.0345459,10.16300011,0.303748965,
2021/4/1 22:02,80,80.24239349,10.16100025,0.30580005,
2021/4/1 22:02,80,79.99473572,10.16200066,0.304853618,
2021/4/1 22:02,80,79.84586334,10.1600008,0.307562977,
2021/4/1 22:02,80,79.9337616,10.13400078,0.306368589,
2021/4/1 22:02,80,79.4424057,10.13000011,0.309541523,
2021/4/1 22:02,80,79.18497467,10.12900066,0.302802145,
2021/4/1 22:02,80,78.6034317,10.11100006,0.30469507,
2021/4/1 22:02,80,78.38342285,10.11200047,0.314196765,
2021/4/1 22:02,80,77.6633606,10.11700058,0.303528041,
2021/4/1 22:02,80,77.09564209,10.12500095,0.310701638,
2021/4/1 22:02,80,76.32563782,10.12400055,0.310091794,
2021/4/1 22:02,80,75.77674866,10.12400055,0.309864461,
2021/4/1 22:02,80,75.45972443,10.13100052,0.300057948,
2021/4/1 22:02,80,75.02112579,10.13300037,0.308082283,
2021/4/1 22:02,80,73.89176941,10.13500023,0.309036791,
2021/4/1 22:02,80,73.19786072,10.13600063,0.307766974,
2021/4/1 22:02,80,72.11047363,10.13700008,0.308234841,
2021/4/1 22:02,80,71.17958069,10.16900063,0.309328496,
2021/4/1 22:02,80,70.51997375,10.21700096,0.305001825,
2021/4/1 22:02,80,69.87984467,10.55800056,0.308146,
2021/4/1 22:02,80,68.95507813,10.8210001,0.309380323,
2021/4/1 22:02,80,68.35050201,10.83000088,0.304663122,
2021/4/1 22:02,80,69.47728729,11.0350008,0.306977957,
2021/4/1 22:02,80,69.88140869,11.53300095,0.308069229,
2021/4/1 22:02,80,71.08635712,11.53000069,0.302864611,
2021/4/1 22:02,80,73.65875244,11.49700069,0.304483831,
2021/4/1 22:02,80,75.26203918,11.20700073,0.311590225,
2021/4/1 22:02,80,76.41866302,11.06300068,0.306751907,
2021/4/1 22:02,80,77.51941681,10.66100025,0.309360504,
2021/4/1 22:02,80,78.1944046,10.68100071,0.310476333,
2021/4/1 22:02,80,78.11936951,10.68200016,0.310216397,
2021/4/1 22:02,80,78.3179245,10.68100071,0.306265086,
2021/4/1 22:02,80,78.85386658,10.68000031,0.305317611,
2021/4/1 22:02,80,78.77307892,10.67700005,0.30928427,
2021/4/1 22:02,80,78.81990051,10.67700005,0.304632515,
2021/4/1 22:02,80,78.76924896,10.6760006,0.304884762,
2021/4/1 22:02,80,78.50020599,10.6760006,0.306942195,
2021/4/1 22:02,80,78.24120331,10.67900085,0.305780321,
2021/4/1 22:02,80,78.15302277,10.6760006,0.307275206,
2021/4/1 22:02,80,77.70523071,10.66900063,0.312228739,
2021/4/1 22:02,80,77.33473206,10.66500092,0.301052094,
2021/4/1 22:02,80,76.99568939,10.66400051,0.306610882,
2021/4/1 22:02,80,76.56956482,10.6590004,0.311431617,
2021/4/1 22:02,80,75.65174866,10.66300011,0.305015892,
2021/4/1 22:02,80,75.02037811,10.66400051,0.305505097,
2021/4/1 22:02,80,74.18320465,10.67100048,0.313425004,
2021/4/1 22:02,80,73.46993256,10.67400074,0.305539995,
2021/4/1 22:02,80,72.78608704,10.6760006,0.305378675,
2021/4/1 22:02,80,72.24378204,10.67700005,0.309085757,
